material_id,plant,supplier_id,valid_from,valid_to,fixed_vendor_flag,quota_percent,source_status
M500263,DAL1,S100044,2025-07-23,2027-02-19,N,33,VALID
M500263,DAL1,S100002,2024-06-02,2028-08-20,N,52,VALID
M500264,DAL1,S100016,2026-02-15,2028-07-07,N,21,VALID
M500264,DAL1,S100032,2024-04-18,2026-10-29,N,20,VALID
M500264,DAL1,S100038,2024-11-14,2028-02-09,N,28,VALID
M500264,DAL1,S100003,2024-12-31,2027-05-07,N,31,VALID
M500264,AUS1,S100020,2025-11-15,2027-03-04,N,54,VALID
M500264,AUS1,S100033,2025-05-09,2027-01-25,N,46,VALID
M500264,PHX1,S100030,2024-03-19,2028-10-17,Y,22,VALID
M500264,PHX1,S100042,2024-06-19,2028-11-06,N,38,VALID
M500264,PHX1,S100036,2024-11-20,2027-07-01,N,40,VALID
M500265,PHX1,S100043,2024-06-03,2027-04-05,N,34,VALID
M500265,PHX1,S100006,2025-03-20,2027-07-30,N,61,VALID
M500265,PHX1,S100020,2025-05-08,2026-09-05,N,49,VALID
M500265,PHX1,S100017,2024-07-19,2027-09-14,N,10,VALID
M500265,DAL1,S100043,2024-08-16,2027-02-28,N,52,VALID
M500265,DAL1,S100034,2025-01-21,2028-03-21,N,27,VALID
M500265,DAL1,S100005,2025-06-27,2028-01-05,N,23,VALID
M500265,DAL1,S100008,2024-03-28,2028-08-24,N,10,VALID
M500265,MTY1,S100032,2025-05-22,2028-11-09,N,13,VALID
M500265,MTY1,S100033,2024-04-06,2028-11-12,N,51,VALID
M500265,MTY1,S100016,2024-07-22,2028-07-19,N,36,VALID
M500265,AUS1,S100026,2024-10-15,2028-06-23,N,57,VALID
M500265,AUS1,S100041,2024-12-20,2027-04-12,N,43,BLOCKED
M500266,KCH1,S100028,2025-06-05,2027-05-12,Y,66,VALID
M500266,KCH1,S100023,2025-06-06,2027-12-05,N,38,VALID
M500266,KCH1,S100013,2025-06-07,2027-07-25,N,10,BLOCKED
M500266,PHX1,S100043,2025-01-30,2028-05-29,Y,36,VALID
M500266,PHX1,S100002,2025-11-20,2028-05-27,N,44,VALID
M500266,PHX1,S100022,2024-09-23,2027-12-26,N,20,VALID
M500266,AUS1,S100050,2025-05-08,2027-01-04,Y,100,VALID
M500267,KCH1,S100048,2024-10-03,2026-10-09,Y,100,VALID
M500267,MTY1,S100030,2025-04-21,2028-04-11,N,63,VALID
M500267,MTY1,S100042,2025-10-05,2027-12-23,N,64,VALID
M500267,MTY1,S100050,2024-12-05,2026-12-01,N,10,VALID
M500267,AUS1,S100003,2026-02-11,2028-05-29,N,70,VALID
M500267,AUS1,S100020,2025-07-06,2026-10-06,N,30,VALID
M500268,DAL1,S100026,2024-08-04,2028-04-18,N,100,VALID
M500268,KCH1,S100029,2025-05-03,2027-05-04,Y,12,BLOCKED
M500268,KCH1,S100016,2024-12-09,2027-10-21,N,36,VALID
M500268,KCH1,S100010,2025-07-26,2027-10-11,N,52,VALID
M500268,PHX1,S100027,2025-09-21,2027-05-09,N,100,VALID
M500269,MTY1,S100044,2025-06-15,2027-10-14,N,100,VALID
M500269,AUS1,S100001,2026-02-10,2027-08-25,N,100,VALID
M500269,DAL1,S100038,2025-12-07,2027-02-24,Y,14,VALID
M500269,DAL1,S100001,2025-08-17,2027-04-29,N,22,VALID
M500269,DAL1,S100021,2025-06-26,2026-09-12,N,58,VALID
M500269,DAL1,S100030,2024-07-01,2028-08-12,N,10,VALID
M500270,DAL1,S100029,2024-07-02,2027-06-25,Y,100,BLOCKED
M500270,PHX1,S100012,2024-12-22,2028-10-01,N,26,VALID
M500270,PHX1,S100026,2026-01-23,2027-01-19,N,46,VALID
M500270,PHX1,S100044,2025-03-24,2028-08-22,N,28,VALID
M500270,KCH1,S100039,2025-07-06,2027-03-08,N,100,VALID
M500270,MTY1,S100001,2025-02-05,2028-08-11,N,40,VALID
M500270,MTY1,S100021,2024-08-13,2027-06-10,N,60,VALID
M500271,DAL1,S100003,2024-11-01,2026-09-05,N,16,VALID
M500271,DAL1,S100041,2024-05-21,2027-02-15,N,31,BLOCKED
M500271,DAL1,S100042,2024-10-24,2026-11-28,N,57,VALID
M500271,DAL1,S100010,2024-08-25,2026-12-15,N,10,VALID
M500271,PHX1,S100039,2025-06-20,2028-07-31,N,70,VALID
M500271,PHX1,S100007,2025-02-27,2028-09-02,N,53,VALID
M500271,PHX1,S100032,2024-06-06,2028-10-21,N,10,VALID
M500271,MTY1,S100038,2024-09-24,2026-09-23,N,51,VALID
M500271,MTY1,S100014,2025-02-24,2028-08-16,N,34,VALID
M500271,MTY1,S100025,2025-03-12,2028-04-01,N,57,VALID
M500271,MTY1,S100019,2024-04-09,2028-01-17,N,10,VALID
M500272,DAL1,S100012,2024-04-25,2027-07-20,N,66,VALID
M500272,DAL1,S100001,2024-04-11,2027-02-05,N,47,VALID
M500272,DAL1,S100031,2025-12-13,2026-12-28,N,60,VALID
M500272,DAL1,S100035,2024-06-07,2028-11-09,N,10,VALID
M500272,MTY1,S100037,2024-04-19,2027-12-17,Y,14,VALID
M500272,MTY1,S100001,2026-01-24,2027-08-13,N,43,VALID
M500272,MTY1,S100036,2024-10-03,2028-01-15,N,43,VALID
M500272,AUS1,S100045,2025-10-08,2026-12-06,Y,42,VALID
M500272,AUS1,S100025,2025-04-10,2027-11-13,N,58,VALID
M500272,PHX1,S100025,2025-10-26,2028-04-24,N,53,VALID
M500272,PHX1,S100045,2025-06-17,2028-09-10,N,35,VALID
M500272,PHX1,S100037,2024-08-23,2028-11-04,N,12,VALID
M500272,KCH1,S100023,2025-05-21,2028-09-03,N,57,VALID
M500272,KCH1,S100007,2025-10-07,2028-09-12,N,45,VALID
M500272,KCH1,S100028,2025-05-05,2028-01-19,N,38,VALID
M500272,KCH1,S100030,2024-04-06,2028-07-20,N,10,VALID
M500273,AUS1,S100024,2024-07-05,2028-04-21,N,48,VALID
M500273,AUS1,S100025,2024-06-01,2027-03-18,N,52,VALID
M500273,MTY1,S100010,2025-01-23,2028-01-10,Y,100,VALID
M500273,DAL1,S100024,2026-01-10,2027-03-31,N,53,VALID
M500273,DAL1,S100016,2026-01-08,2027-07-20,N,47,VALID
M500273,KCH1,S100015,2025-03-15,2027-02-24,N,63,VALID
M500273,KCH1,S100016,2025-06-03,2027-12-30,N,41,VALID
M500273,KCH1,S100022,2025-01-01,2028-04-22,N,10,VALID
M500274,MTY1,S100015,2024-07-05,2027-04-09,Y,18,VALID
M500274,MTY1,S100037,2025-06-12,2028-03-29,N,60,VALID
M500274,MTY1,S100011,2024-04-29,2028-06-19,N,63,VALID
M500274,MTY1,S100009,2024-07-21,2026-11-14,N,10,VALID
M500274,KCH1,S100020,2025-07-21,2027-08-19,Y,30,VALID
M500274,KCH1,S100042,2025-02-22,2026-09-27,N,70,VALID
M500274,AUS1,S100033,2025-08-09,2027-09-19,N,60,VALID
M500274,AUS1,S100003,2024-06-01,2027-05-15,N,66,VALID
M500274,AUS1,S100047,2025-01-27,2028-11-12,N,10,VALID
M500274,PHX1,S100002,2025-05-15,2027-04-16,N,58,VALID
M500274,PHX1,S100026,2025-12-10,2026-09-11,N,13,VALID
M500274,PHX1,S100037,2025-05-27,2028-05-24,N,29,VALID
M500274,DAL1,S100007,2024-08-29,2026-11-06,N,100,VALID
M500275,PHX1,S100010,2024-05-16,2028-04-17,Y,64,VALID
M500275,PHX1,S100049,2025-04-09,2028-01-22,N,36,VALID
M500275,KCH1,S100013,2025-04-17,2027-12-08,N,100,BLOCKED
M500275,AUS1,S100012,2024-12-18,2027-02-08,Y,28,VALID
M500275,AUS1,S100020,2025-01-15,2028-05-24,N,60,VALID
M500275,AUS1,S100022,2026-02-13,2028-01-09,N,28,VALID
M500275,AUS1,S100021,2025-05-11,2027-09-24,N,10,VALID
M500276,AUS1,S100044,2024-12-17,2026-10-16,N,13,VALID
M500276,AUS1,S100004,2024-07-06,2028-10-26,N,38,VALID
M500276,AUS1,S100047,2025-05-28,2028-06-03,N,14,VALID
M500276,AUS1,S100043,2025-09-01,2027-06-20,N,35,VALID
M500276,PHX1,S100033,2025-06-03,2028-07-06,N,37,VALID
M500276,PHX1,S100003,2025-07-09,2028-07-16,N,22,VALID
M500276,PHX1,S100039,2025-03-06,2028-04-28,N,43,VALID
M500276,PHX1,S100022,2025-10-21,2027-11-18,N,10,VALID
M500276,DAL1,S100037,2025-03-17,2027-02-23,N,55,VALID
M500276,DAL1,S100004,2025-10-22,2028-06-14,N,45,VALID
M500276,KCH1,S100033,2025-05-02,2026-09-02,N,17,VALID
M500276,KCH1,S100008,2025-08-07,2028-04-11,N,47,VALID
M500276,KCH1,S100019,2025-09-13,2026-08-31,N,36,VALID
M500276,MTY1,S100020,2024-09-17,2028-06-18,N,49,VALID
M500276,MTY1,S100003,2025-01-01,2027-09-02,N,35,VALID
M500276,MTY1,S100010,2025-08-10,2028-05-01,N,39,VALID
M500276,MTY1,S100004,2024-06-06,2026-12-08,N,10,VALID
M500277,PHX1,S100021,2025-08-06,2027-01-26,N,100,VALID
M500277,AUS1,S100034,2025-04-01,2027-01-13,Y,100,VALID
M500278,AUS1,S100012,2026-02-05,2028-09-08,Y,69,VALID
M500278,AUS1,S100035,2025-01-11,2027-12-27,N,70,VALID
M500278,AUS1,S100017,2025-04-03,2027-05-05,N,10,VALID
M500278,DAL1,S100029,2024-10-20,2027-09-24,Y,100,BLOCKED
M500279,MTY1,S100041,2024-10-24,2027-07-01,Y,68,BLOCKED
M500279,MTY1,S100046,2026-01-08,2027-11-28,N,14,VALID
M500279,MTY1,S100028,2025-07-09,2028-08-10,N,25,VALID
M500279,MTY1,S100026,2024-03-30,2028-10-06,N,10,VALID
M500279,PHX1,S100009,2025-02-28,2027-06-18,N,37,VALID
M500279,PHX1,S100023,2025-07-20,2028-04-24,N,52,VALID
M500279,PHX1,S100018,2025-03-28,2028-08-11,N,45,VALID
M500279,PHX1,S100012,2025-08-28,2028-01-31,N,10,VALID
M500279,KCH1,S100050,2024-04-22,2027-11-05,N,45,VALID
M500279,KCH1,S100030,2025-08-17,2028-06-22,N,55,VALID
M500279,DAL1,S100034,2024-05-30,2028-05-03,N,100,VALID
M500279,AUS1,S100044,2025-08-06,2027-07-18,Y,51,VALID
M500279,AUS1,S100006,2024-10-25,2028-06-27,N,49,VALID
M500280,DAL1,S100037,2024-06-03,2028-05-13,N,46,VALID
M500280,DAL1,S100019,2024-12-18,2028-08-16,N,42,VALID
M500280,DAL1,S100043,2026-02-06,2027-07-25,N,12,VALID
M500280,KCH1,S100048,2025-08-26,2027-02-08,N,57,VALID
M500280,KCH1,S100023,2026-01-13,2028-09-24,N,55,VALID
M500280,KCH1,S100018,2024-07-02,2027-10-23,N,10,VALID
M500280,PHX1,S100039,2024-12-24,2028-01-17,N,100,VALID
M500281,PHX1,S100047,2025-03-11,2028-09-15,Y,70,VALID
M500281,PHX1,S100039,2025-05-26,2027-01-10,N,25,VALID
M500281,PHX1,S100001,2026-01-08,2028-08-21,N,10,VALID
M500281,MTY1,S100009,2024-09-07,2026-11-16,N,100,VALID
M500281,DAL1,S100020,2024-03-21,2028-10-01,N,57,VALID
M500281,DAL1,S100044,2025-03-30,2028-04-12,N,38,VALID
M500281,DAL1,S100029,2025-11-20,2027-07-05,N,10,BLOCKED
M500281,AUS1,S100035,2024-09-20,2027-10-12,Y,100,VALID
M500282,PHX1,S100044,2024-08-21,2026-12-01,N,62,VALID
M500282,PHX1,S100002,2025-02-01,2028-08-27,N,70,VALID
M500282,PHX1,S100016,2024-09-23,2027-01-29,N,10,VALID
M500282,AUS1,S100029,2026-01-02,2027-01-10,N,100,BLOCKED
M500283,DAL1,S100042,2025-12-14,2027-06-10,N,58,VALID
M500283,DAL1,S100041,2025-05-07,2027-03-06,N,11,BLOCKED
M500283,DAL1,S100013,2025-07-23,2027-07-06,N,56,BLOCKED
M500283,DAL1,S100012,2025-12-12,2026-10-11,N,10,VALID
M500283,AUS1,S100041,2025-04-24,2026-12-17,Y,100,BLOCKED
M500283,PHX1,S100009,2025-09-20,2028-07-27,N,40,VALID
M500283,PHX1,S100004,2024-04-16,2026-11-21,N,18,VALID
M500283,PHX1,S100047,2024-07-25,2028-04-13,N,42,VALID
M500283,MTY1,S100031,2025-12-14,2027-04-05,N,65,VALID
M500283,MTY1,S100048,2025-11-23,2028-02-22,N,44,VALID
M500283,MTY1,S100029,2025-05-09,2028-01-26,N,12,BLOCKED
M500283,MTY1,S100024,2024-06-26,2027-05-11,N,10,VALID
M500284,KCH1,S100042,2024-11-07,2028-09-05,Y,100,VALID
M500284,MTY1,S100050,2025-06-09,2028-05-28,N,12,VALID
M500284,MTY1,S100020,2024-05-24,2027-03-11,N,31,VALID
M500284,MTY1,S100047,2024-04-11,2027-09-30,N,25,VALID
M500284,MTY1,S100044,2024-06-12,2027-03-09,N,32,VALID
M500285,KCH1,S100017,2024-09-07,2027-07-13,N,24,VALID
M500285,KCH1,S100002,2025-02-19,2027-03-15,N,59,VALID
M500285,KCH1,S100027,2025-02-28,2027-08-28,N,17,VALID
M500285,MTY1,S100018,2026-01-12,2027-11-29,N,64,VALID
M500285,MTY1,S100019,2024-09-20,2028-02-15,N,39,VALID
M500285,MTY1,S100049,2025-11-01,2028-10-14,N,10,VALID
M500285,AUS1,S100002,2025-04-06,2028-01-14,N,49,VALID
M500285,AUS1,S100050,2024-11-20,2027-09-05,N,16,VALID
M500285,AUS1,S100049,2025-11-12,2026-09-18,N,35,VALID
M500286,KCH1,S100006,2025-05-14,2027-01-25,N,70,VALID
M500286,KCH1,S100034,2025-05-29,2028-03-24,N,54,VALID
M500286,KCH1,S100027,2024-09-21,2027-12-13,N,17,VALID
M500286,KCH1,S100017,2025-03-20,2027-12-13,N,10,VALID
M500286,PHX1,S100030,2025-06-12,2027-01-10,N,100,VALID
M500286,AUS1,S100043,2025-07-14,2028-06-10,N,13,VALID
M500286,AUS1,S100017,2024-10-30,2027-11-21,N,61,VALID
M500286,AUS1,S100039,2025-09-24,2027-05-20,N,46,VALID
M500286,AUS1,S100044,2026-01-26,2027-06-11,N,10,VALID
M500287,KCH1,S100033,2024-12-08,2028-10-20,N,100,VALID
M500287,DAL1,S100024,2024-10-31,2027-09-06,N,20,VALID
M500287,DAL1,S100007,2024-11-03,2027-05-30,N,67,VALID
M500287,DAL1,S100033,2024-03-20,2027-12-19,N,61,VALID
M500287,DAL1,S100008,2025-01-24,2027-01-14,N,10,VALID
M500288,MTY1,S100005,2025-03-10,2027-05-17,Y,100,VALID
M500288,PHX1,S100025,2026-02-06,2028-01-08,Y,100,VALID
M500288,KCH1,S100024,2025-10-09,2027-02-22,Y,100,VALID
M500288,DAL1,S100042,2025-07-28,2028-03-21,N,33,VALID
M500288,DAL1,S100016,2024-12-25,2026-12-15,N,63,VALID
M500288,DAL1,S100048,2025-05-17,2028-09-16,N,29,VALID
M500288,DAL1,S100049,2025-05-12,2027-07-29,N,10,VALID
M500288,AUS1,S100034,2025-02-05,2026-10-26,N,49,VALID
M500288,AUS1,S100009,2025-08-05,2027-01-09,N,21,VALID
M500288,AUS1,S100047,2025-02-26,2028-01-31,N,62,VALID
M500288,AUS1,S100042,2024-04-28,2027-02-17,N,10,VALID
M500289,AUS1,S100003,2024-09-15,2026-11-24,N,52,VALID
M500289,AUS1,S100032,2025-04-22,2027-01-07,N,60,VALID
M500289,AUS1,S100046,2024-10-05,2028-01-02,N,10,VALID
M500289,KCH1,S100038,2024-12-07,2027-06-11,N,29,VALID
M500289,KCH1,S100016,2024-09-12,2027-01-11,N,65,VALID
M500289,KCH1,S100003,2025-02-10,2027-09-03,N,10,VALID
M500289,MTY1,S100042,2024-07-01,2026-12-07,Y,11,VALID
M500289,MTY1,S100019,2025-02-13,2027-05-12,N,20,VALID
M500289,MTY1,S100025,2025-11-15,2028-10-07,N,69,VALID
M500289,DAL1,S100030,2025-09-24,2027-10-06,N,46,VALID
M500289,DAL1,S100002,2025-10-13,2028-07-28,N,22,VALID
M500289,DAL1,S100029,2025-12-19,2028-06-20,N,32,BLOCKED
M500289,PHX1,S100044,2024-09-15,2028-02-20,N,48,VALID
M500289,PHX1,S100041,2025-02-16,2027-02-01,N,52,BLOCKED
M500290,KCH1,S100037,2025-03-10,2027-07-05,N,26,VALID
M500290,KCH1,S100027,2024-11-07,2028-09-14,N,63,VALID
M500290,KCH1,S100047,2025-10-29,2028-01-12,N,11,VALID
M500290,AUS1,S100034,2025-06-28,2027-01-08,N,100,VALID
M500290,MTY1,S100026,2025-10-08,2027-12-26,N,68,VALID
M500290,MTY1,S100043,2026-01-07,2027-06-06,N,32,VALID
M500291,AUS1,S100011,2024-08-01,2027-09-16,Y,100,VALID
M500291,PHX1,S100046,2024-06-10,2027-02-07,Y,44,VALID
M500291,PHX1,S100009,2025-02-17,2027-02-15,N,56,VALID
M500291,DAL1,S100031,2025-07-17,2027-07-17,N,49,VALID
M500291,DAL1,S100018,2025-10-04,2028-08-27,N,22,VALID
M500291,DAL1,S100012,2024-07-05,2027-03-05,N,59,VALID
M500291,DAL1,S100014,2026-02-05,2027-01-14,N,10,VALID
M500292,AUS1,S100013,2024-09-01,2027-09-24,N,54,BLOCKED
M500292,AUS1,S100041,2024-09-27,2026-11-03,N,65,BLOCKED
M500292,AUS1,S100017,2026-01-22,2027-08-25,N,10,VALID
M500292,MTY1,S100036,2024-11-10,2027-04-10,Y,100,VALID
M500292,DAL1,S100015,2025-06-29,2026-12-11,N,38,VALID
M500292,DAL1,S100030,2025-04-05,2028-02-06,N,62,VALID
M500293,AUS1,S100034,2025-09-18,2027-10-21,N,100,VALID
M500293,KCH1,S100002,2024-05-15,2027-12-28,Y,51,VALID
M500293,KCH1,S100036,2025-05-08,2027-08-16,N,49,VALID
M500293,DAL1,S100050,2025-12-02,2027-07-27,N,23,VALID
M500293,DAL1,S100003,2025-02-13,2027-11-25,N,39,VALID
M500293,DAL1,S100009,2024-08-02,2028-02-15,N,62,VALID
M500293,DAL1,S100016,2025-05-04,2026-11-02,N,10,VALID
M500293,MTY1,S100002,2024-09-10,2028-05-27,N,38,VALID
M500293,MTY1,S100004,2025-03-06,2028-07-25,N,62,VALID
M500294,PHX1,S100020,2025-03-11,2026-10-09,N,100,VALID
M500294,KCH1,S100044,2025-08-19,2028-01-21,N,38,VALID
M500294,KCH1,S100026,2025-04-08,2027-04-14,N,12,VALID
M500294,KCH1,S100009,2024-03-21,2028-07-31,N,50,VALID
M500294,AUS1,S100017,2025-07-26,2028-04-04,N,48,VALID
M500294,AUS1,S100043,2026-01-14,2027-11-21,N,26,VALID
M500294,AUS1,S100013,2025-02-14,2028-02-22,N,42,BLOCKED
M500294,AUS1,S100019,2025-12-24,2027-10-04,N,10,VALID
M500294,DAL1,S100019,2025-06-21,2028-06-24,N,49,VALID
M500294,DAL1,S100006,2025-12-26,2026-11-08,N,40,VALID
M500294,DAL1,S100033,2025-05-21,2027-08-25,N,57,VALID
M500294,DAL1,S100029,2025-06-10,2027-11-18,N,10,BLOCKED
M500294,MTY1,S100031,2024-05-15,2028-04-20,Y,100,VALID
M500295,MTY1,S100038,2024-06-24,2027-01-15,N,67,VALID
M500295,MTY1,S100012,2025-07-19,2027-08-11,N,70,VALID
M500295,MTY1,S100028,2025-12-05,2027-01-31,N,21,VALID
M500295,MTY1,S100045,2024-04-13,2028-01-26,N,10,VALID
M500295,DAL1,S100010,2025-08-16,2027-08-09,N,29,VALID
M500295,DAL1,S100046,2025-03-13,2028-01-10,N,71,VALID
M500295,KCH1,S100002,2025-05-18,2026-11-08,N,67,VALID
M500295,KCH1,S100013,2025-10-12,2028-04-19,N,33,BLOCKED
M500295,PHX1,S100047,2026-01-04,2027-11-05,Y,41,VALID
M500295,PHX1,S100029,2025-06-17,2027-05-06,N,60,BLOCKED
M500295,PHX1,S100002,2024-04-12,2028-01-07,N,15,VALID
M500295,PHX1,S100048,2024-07-24,2027-11-17,N,10,VALID
M500296,KCH1,S100028,2024-10-16,2028-08-19,N,67,VALID
M500296,KCH1,S100012,2024-09-22,2027-11-16,N,33,VALID
M500296,KCH1,S100006,2024-09-24,2027-07-06,N,56,VALID
M500296,KCH1,S100023,2025-06-23,2028-05-29,N,10,VALID
M500296,DAL1,S100012,2024-07-12,2027-02-18,Y,26,VALID
M500296,DAL1,S100027,2024-06-28,2028-02-13,N,65,VALID
M500296,DAL1,S100014,2025-10-15,2027-03-30,N,39,VALID
M500296,DAL1,S100046,2024-09-12,2027-05-17,N,10,VALID
M500296,MTY1,S100008,2025-01-25,2027-09-29,Y,51,VALID
M500296,MTY1,S100047,2025-11-08,2027-10-11,N,15,VALID
M500296,MTY1,S100030,2024-04-20,2027-10-10,N,34,VALID
M500296,AUS1,S100031,2025-01-03,2027-05-10,N,34,VALID
M500296,AUS1,S100047,2024-04-01,2028-09-19,N,42,VALID
M500296,AUS1,S100028,2025-04-05,2027-07-29,N,24,VALID
M500297,KCH1,S100019,2024-07-11,2028-05-25,N,100,VALID
M500297,MTY1,S100010,2025-05-11,2027-01-18,Y,57,VALID
M500297,MTY1,S100030,2026-01-07,2027-10-24,N,54,VALID
M500297,MTY1,S100024,2024-08-28,2027-11-11,N,51,VALID
M500297,MTY1,S100020,2025-09-27,2027-07-04,N,10,VALID
M500297,AUS1,S100016,2025-09-04,2026-11-23,N,100,VALID
M500297,DAL1,S100016,2025-11-29,2026-12-15,N,67,VALID
M500297,DAL1,S100002,2025-06-05,2028-01-21,N,33,VALID
M500298,AUS1,S100009,2025-09-13,2028-03-31,N,32,VALID
M500298,AUS1,S100045,2025-06-03,2027-08-15,N,39,VALID
M500298,AUS1,S100019,2025-12-05,2027-12-02,N,29,VALID
M500298,MTY1,S100046,2025-02-25,2027-10-06,N,31,VALID
M500298,MTY1,S100006,2024-07-09,2027-08-24,N,55,VALID
M500298,MTY1,S100043,2024-10-30,2028-06-25,N,14,VALID
M500298,MTY1,S100016,2025-10-15,2028-05-01,N,10,VALID
M500298,KCH1,S100028,2024-10-24,2027-10-31,N,50,VALID
M500298,KCH1,S100039,2024-12-03,2028-02-14,N,18,VALID
M500298,KCH1,S100020,2025-08-06,2027-11-13,N,32,VALID
M500298,DAL1,S100009,2024-04-18,2028-01-14,N,100,VALID
M500299,AUS1,S100001,2024-04-12,2027-12-04,Y,44,VALID
M500299,AUS1,S100013,2024-07-12,2026-10-07,N,56,BLOCKED
M500299,MTY1,S100047,2025-08-14,2027-01-27,Y,54,VALID
M500299,MTY1,S100018,2025-07-15,2028-07-20,N,48,VALID
M500299,MTY1,S100027,2025-10-06,2027-09-22,N,10,VALID
M500299,PHX1,S100001,2024-09-29,2027-07-13,N,51,VALID
M500299,PHX1,S100016,2025-09-07,2026-10-27,N,67,VALID
M500299,PHX1,S100004,2025-02-28,2026-10-15,N,10,VALID
M500300,MTY1,S100012,2024-06-29,2028-06-11,N,13,VALID
M500300,MTY1,S100033,2025-05-22,2027-05-29,N,87,VALID
M500300,PHX1,S100030,2024-10-10,2026-12-02,N,100,VALID
M500300,DAL1,S100031,2024-11-28,2027-08-24,N,41,VALID
M500300,DAL1,S100041,2024-10-18,2027-04-13,N,32,BLOCKED
M500300,DAL1,S100042,2025-11-10,2027-02-26,N,39,VALID
M500300,DAL1,S100015,2024-07-03,2027-04-05,N,10,VALID
M500300,AUS1,S100030,2025-09-28,2026-11-04,N,13,VALID
M500300,AUS1,S100046,2024-07-14,2026-10-16,N,87,VALID
M500300,KCH1,S100033,2024-11-17,2027-12-23,Y,61,VALID
M500300,KCH1,S100012,2024-06-09,2026-10-09,N,48,VALID
M500300,KCH1,S100019,2025-09-19,2027-11-21,N,10,VALID
