info_record_id,material_id,supplier_id,plant,purchasing_org,price,currency,price_unit,lead_time_days,min_order_qty,valid_from,valid_to
IR0001657,M500183,S100035,KCH1,MX01,11.87,USD,100,24,1,2025-12-29,2028-06-28
IR0001658,M500183,S100034,KCH1,CA01,14.46,USD,100,27,100,2024-04-01,2027-02-07
IR0001659,M500183,S100026,KCH1,CA01,12.31,USD,1,35,250,2025-05-31,2028-05-16
IR0001660,M500184,S100026,AUS1,MX01,23.66,USD,100,3,100,2026-01-11,2027-07-22
IR0001661,M500184,S100037,PHX1,CA01,17.66,USD,100,20,250,2024-10-07,2028-06-16
IR0001662,M500184,S100003,PHX1,US01,21.72,USD,100,28,250,2024-03-20,2026-10-19
IR0001663,M500184,S100047,PHX1,US01,20.23,USD,100,21,250,2024-07-10,2026-12-06
IR0001664,M500184,S100030,DAL1,US01,22.55,USD,10,10,50,2025-03-14,2027-05-05
IR0001665,M500184,S100001,DAL1,US01,17.75,USD,1,19,250,2025-08-26,2027-10-11
IR0001666,M500184,S100018,DAL1,MX01,21.32,USD,10,14,250,2026-01-23,2028-03-11
IR0001667,M500184,S100012,DAL1,MX01,18.63,USD,10,23,10,2026-02-07,2027-01-17
IR0001668,M500184,S100013,KCH1,CA01,18.70,USD,10,2,100,2025-11-25,2026-08-30
IR0001669,M500184,S100044,KCH1,CA01,21.93,USD,100,11,1,2025-03-08,2027-05-12
IR0001670,M500184,S100040,KCH1,MX01,17.18,USD,1,2,10,2026-01-22,2027-02-08
IR0001671,M500184,S100013,MTY1,MX01,22.02,USD,10,26,250,2025-03-16,2027-09-06
IR0001672,M500184,S100006,MTY1,CA01,24.19,USD,100,22,1,2026-02-05,2027-04-08
IR0001673,M500185,S100032,KCH1,CA01,7.95,USD,100,30,1,2026-01-15,2027-08-14
IR0001674,M500185,S100006,KCH1,CA01,5.20,USD,1,33,50,2025-06-03,2028-08-10
IR0001675,M500185,S100045,KCH1,MX01,7.11,USD,100,31,10,2025-06-25,2028-10-13
IR0001676,M500185,S100002,KCH1,CA01,6.89,USD,1,38,100,2025-06-18,2027-11-27
IR0001677,M500185,S100030,PHX1,CA01,8.06,USD,100,35,100,2025-01-16,2027-06-08
IR0001678,M500185,S100043,PHX1,US01,7.76,USD,100,32,10,2024-05-08,2028-07-10
IR0001679,M500185,S100028,PHX1,US01,5.99,USD,10,31,50,2025-06-29,2027-04-14
IR0001680,M500185,S100004,PHX1,CA01,5.54,USD,1,26,250,2024-09-24,2027-05-23
IR0001681,M500185,S100035,MTY1,US01,6.84,USD,10,35,1,2024-11-25,2028-09-06
IR0001682,M500185,S100003,MTY1,US01,6.66,USD,10,42,250,2025-03-05,2027-06-18
IR0001683,M500185,S100038,MTY1,MX01,7.90,USD,10,36,1,2025-02-14,2028-04-10
IR0001684,M500186,S100007,PHX1,MX01,6.04,USD,10,97,50,2025-12-27,2028-01-03
IR0001685,M500186,S100044,AUS1,MX01,6.92,USD,1,47,100,2025-03-05,2027-12-11
IR0001686,M500186,S100048,AUS1,CA01,6.14,USD,10,42,10,2024-07-07,2027-03-29
IR0001687,M500186,S100023,AUS1,MX01,6.14,USD,100,54,250,2024-07-04,2026-09-05
IR0001688,M500186,S100048,MTY1,MX01,6.39,USD,100,49,1,2024-11-30,2027-09-18
IR0001689,M500186,S100027,MTY1,CA01,6.90,USD,10,37,250,2024-09-04,2027-01-08
IR0001690,M500186,S100001,MTY1,CA01,5.95,USD,10,50,1,2024-11-21,2027-11-20
IR0001691,M500186,S100037,DAL1,MX01,5.24,USD,100,92,1,2025-01-28,2027-04-11
IR0001692,M500186,S100027,DAL1,US01,4.88,USD,10,85,50,2024-04-02,2028-11-07
IR0001693,M500187,S100009,KCH1,US01,2.46,USD,1,42,250,2024-07-30,2028-04-28
IR0001694,M500187,S100019,MTY1,US01,1.82,USD,1,29,250,2025-06-25,2027-03-11
IR0001695,M500187,S100013,MTY1,CA01,2.06,USD,1,35,1,2024-06-24,2027-04-18
IR0001696,M500187,S100037,AUS1,MX01,1.90,USD,10,38,250,2026-02-15,2027-10-08
IR0001697,M500187,S100017,AUS1,US01,2.39,USD,1,28,250,2025-01-12,2027-07-22
IR0001698,M500187,S100046,AUS1,MX01,2.64,USD,1,36,50,2025-06-14,2028-01-01
IR0001699,M500187,S100015,AUS1,MX01,2.12,USD,100,39,50,2025-06-03,2028-02-20
IR0001700,M500187,S100007,DAL1,MX01,2.58,USD,10,26,50,2024-05-12,2028-10-05
IR0001701,M500187,S100008,DAL1,US01,2.32,USD,1,31,10,2025-02-24,2027-07-10
IR0001702,M500187,S100027,PHX1,CA01,2.34,USD,100,19,250,2025-03-13,2026-09-25
IR0001703,M500187,S100049,PHX1,US01,1.81,USD,100,23,10,2026-01-20,2028-07-21
IR0001704,M500187,S100020,PHX1,US01,2.72,USD,1,7,250,2025-10-15,2027-05-08
IR0001705,M500187,S100009,PHX1,CA01,2.77,USD,1,23,250,2025-03-21,2028-03-21
IR0001706,M500188,S100035,KCH1,MX01,3.79,USD,100,32,50,2024-08-29,2028-10-29
IR0001707,M500188,S100031,KCH1,MX01,3.56,USD,10,35,250,2025-09-09,2027-07-09
IR0001708,M500188,S100031,PHX1,CA01,3.13,USD,1,42,10,2024-04-06,2028-04-08
IR0001709,M500188,S100035,AUS1,CA01,3.07,USD,1,81,250,2026-02-11,2027-12-21
IR0001710,M500188,S100036,AUS1,CA01,4.11,USD,1,76,10,2024-10-06,2027-07-11
IR0001711,M500189,S100047,DAL1,CA01,2.13,USD,10,7,1,2026-02-14,2026-11-18
IR0001712,M500189,S100046,DAL1,MX01,2.28,USD,1,1,1,2025-01-06,2027-06-04
IR0001713,M500189,S100026,MTY1,US01,2.57,USD,10,18,100,2024-10-28,2027-07-19
IR0001714,M500189,S100027,MTY1,CA01,2.02,USD,1,14,10,2024-03-23,2028-04-01
IR0001715,M500189,S100009,MTY1,CA01,2.31,USD,10,22,250,2025-01-06,2026-10-21
IR0001716,M500189,S100013,KCH1,US01,2.69,USD,100,21,10,2025-02-01,2028-01-27
IR0001717,M500189,S100001,KCH1,MX01,2.43,USD,10,5,1,2025-01-06,2028-02-24
IR0001718,M500189,S100022,AUS1,US01,2.04,USD,100,26,50,2025-06-28,2027-01-10
IR0001719,M500189,S100029,AUS1,MX01,2.24,USD,1,20,1,2025-11-07,2028-05-22
IR0001720,M500189,S100039,AUS1,CA01,2.27,USD,10,13,1,2025-10-31,2028-03-27
IR0001721,M500189,S100023,PHX1,MX01,1.92,USD,100,33,10,2025-10-07,2026-10-12
IR0001722,M500189,S100005,PHX1,MX01,1.91,USD,100,36,1,2025-06-19,2027-04-15
IR0001723,M500190,S100037,KCH1,US01,6.39,USD,1,11,250,2024-10-17,2028-04-16
IR0001724,M500190,S100042,KCH1,CA01,6.99,USD,1,14,10,2024-05-12,2027-09-10
IR0001725,M500190,S100013,KCH1,CA01,4.97,USD,100,6,1,2024-06-09,2028-06-17
IR0001726,M500190,S100022,DAL1,US01,5.57,USD,10,37,250,2025-10-27,2028-11-13
IR0001727,M500190,S100030,DAL1,US01,5.70,USD,1,46,250,2025-09-08,2027-09-24
IR0001728,M500190,S100020,DAL1,CA01,6.55,USD,10,44,10,2025-12-08,2027-02-24
IR0001729,M500190,S100045,DAL1,MX01,6.93,USD,10,35,50,2024-04-27,2027-11-13
IR0001730,M500190,S100013,PHX1,MX01,7.23,USD,100,16,10,2024-05-14,2027-08-11
IR0001731,M500190,S100041,PHX1,CA01,5.04,USD,10,10,10,2025-01-28,2027-08-31
IR0001732,M500190,S100020,PHX1,MX01,4.85,USD,1,20,250,2024-09-05,2028-07-18
IR0001733,M500190,S100049,MTY1,MX01,4.79,USD,10,1,50,2025-07-01,2027-05-29
IR0001734,M500190,S100038,AUS1,MX01,4.92,USD,100,21,100,2025-12-28,2028-03-29
IR0001735,M500190,S100027,AUS1,US01,5.54,USD,1,22,100,2024-10-16,2027-10-25
IR0001736,M500190,S100004,AUS1,CA01,5.46,USD,1,11,10,2025-09-29,2027-01-01
IR0001737,M500190,S100041,AUS1,MX01,5.38,USD,100,12,50,2024-12-22,2028-11-03
IR0001738,M500191,S100007,MTY1,US01,6.23,USD,100,24,100,2024-03-24,2027-08-01
IR0001739,M500191,S100012,PHX1,CA01,7.31,USD,1,22,1,2025-12-12,2027-05-17
IR0001740,M500191,S100026,PHX1,US01,9.02,USD,1,28,50,2024-09-01,2027-05-25
IR0001741,M500191,S100029,KCH1,MX01,8.48,USD,100,36,100,2024-07-08,2028-02-28
IR0001742,M500191,S100020,KCH1,CA01,8.60,USD,1,34,10,2024-10-13,2028-11-09
IR0001743,M500191,S100011,KCH1,US01,6.43,USD,1,32,100,2024-06-18,2026-09-15
IR0001744,M500192,S100026,DAL1,MX01,109.57,USD,100,21,1,2026-01-05,2028-08-31
IR0001745,M500192,S100021,DAL1,CA01,102.01,USD,100,29,50,2024-12-02,2027-06-29
IR0001746,M500192,S100029,AUS1,CA01,94.90,USD,1,27,10,2025-06-07,2028-09-19
IR0001747,M500192,S100033,AUS1,US01,101.72,USD,10,37,10,2024-05-02,2027-05-07
IR0001748,M500192,S100048,KCH1,CA01,128.14,USD,1,25,10,2024-12-01,2027-11-22
IR0001749,M500193,S100015,AUS1,US01,23.73,USD,100,18,10,2024-06-26,2026-09-14
IR0001750,M500193,S100044,AUS1,MX01,21.10,USD,100,7,50,2025-02-27,2027-02-20
IR0001751,M500193,S100037,AUS1,US01,24.59,USD,100,3,10,2024-11-07,2027-03-16
IR0001752,M500193,S100002,MTY1,MX01,18.57,USD,1,17,100,2025-05-10,2027-08-09
IR0001753,M500193,S100031,MTY1,US01,18.03,USD,10,18,1,2025-04-06,2026-12-07
IR0001754,M500193,S100013,DAL1,US01,19.70,USD,1,32,1,2025-12-23,2027-04-30
IR0001755,M500193,S100046,DAL1,CA01,17.47,USD,1,35,1,2025-06-08,2027-01-08
IR0001756,M500193,S100030,DAL1,CA01,21.74,USD,10,21,250,2025-02-08,2027-08-26
IR0001757,M500194,S100041,MTY1,MX01,8.76,USD,10,82,50,2025-09-15,2027-01-28
IR0001758,M500194,S100045,MTY1,MX01,6.85,USD,10,72,10,2025-11-29,2028-04-24
IR0001759,M500194,S100004,MTY1,MX01,9.23,USD,1,85,250,2025-03-26,2027-04-21
IR0001760,M500194,S100038,KCH1,MX01,9.87,USD,10,56,50,2025-11-16,2027-05-08
IR0001761,M500194,S100047,DAL1,US01,8.55,USD,10,54,50,2024-06-02,2027-05-13
IR0001762,M500194,S100045,DAL1,CA01,7.59,USD,1,63,100,2024-09-26,2028-10-08
IR0001763,M500194,S100012,PHX1,CA01,7.18,USD,10,85,100,2024-04-23,2027-01-07
IR0001764,M500194,S100033,PHX1,MX01,8.74,USD,100,93,100,2025-10-03,2026-11-10
IR0001765,M500194,S100021,AUS1,US01,7.43,USD,10,16,1,2026-02-17,2027-12-08
IR0001766,M500194,S100009,AUS1,MX01,8.71,USD,100,23,100,2025-04-02,2028-05-08
IR0001767,M500195,S100030,PHX1,US01,2.29,USD,100,8,250,2025-07-12,2028-08-04
IR0001768,M500195,S100005,PHX1,US01,2.29,USD,10,10,1,2025-10-29,2026-10-10
IR0001769,M500195,S100020,PHX1,US01,1.91,USD,100,23,250,2025-07-11,2028-05-01
IR0001770,M500195,S100013,PHX1,MX01,2.01,USD,1,15,100,2024-07-27,2026-12-04
IR0001771,M500195,S100025,DAL1,CA01,2.33,USD,10,25,50,2025-06-14,2028-03-16
IR0001772,M500195,S100034,AUS1,US01,2.36,USD,100,29,250,2025-02-21,2027-10-30
IR0001773,M500195,S100022,KCH1,MX01,1.52,USD,10,11,100,2025-09-06,2027-09-19
IR0001774,M500195,S100026,KCH1,MX01,2.35,USD,1,16,100,2026-02-16,2028-09-05
IR0001775,M500195,S100049,KCH1,CA01,1.67,USD,10,16,1,2024-05-11,2027-03-11
IR0001776,M500195,S100036,KCH1,US01,2.12,USD,100,7,250,2024-10-28,2028-02-05
IR0001777,M500195,S100004,MTY1,MX01,2.15,USD,100,33,250,2024-06-09,2027-11-23
IR0001778,M500195,S100050,MTY1,MX01,1.71,USD,10,32,250,2025-02-02,2026-12-09
IR0001779,M500196,S100027,AUS1,CA01,13.12,USD,10,22,250,2025-11-28,2027-05-19
IR0001780,M500196,S100030,AUS1,CA01,12.46,USD,1,27,50,2024-09-08,2028-09-04
IR0001781,M500196,S100007,DAL1,MX01,14.46,USD,10,25,50,2024-12-03,2026-10-11
IR0001782,M500196,S100006,DAL1,US01,15.16,USD,100,33,10,2025-11-18,2028-01-23
IR0001783,M500196,S100028,DAL1,MX01,10.04,USD,10,35,50,2025-09-20,2026-09-11
IR0001784,M500196,S100020,DAL1,US01,11.24,USD,10,34,100,2024-12-06,2027-07-31
IR0001785,M500196,S100002,PHX1,MX01,12.64,USD,100,23,100,2025-11-08,2027-09-17
IR0001786,M500196,S100044,PHX1,CA01,13.02,USD,100,22,1,2025-10-30,2027-09-10
IR0001787,M500196,S100010,KCH1,CA01,15.39,USD,10,16,50,2025-05-25,2028-07-06
IR0001788,M500196,S100043,MTY1,US01,12.79,USD,100,2,250,2025-12-20,2027-08-11
IR0001789,M500197,S100037,AUS1,MX01,34.31,USD,10,37,1,2024-05-12,2027-12-08
IR0001790,M500197,S100032,AUS1,US01,29.96,USD,10,32,250,2025-01-12,2027-04-02
IR0001791,M500197,S100050,PHX1,CA01,30.29,USD,1,100,50,2026-01-20,2026-09-25
IR0001792,M500197,S100043,PHX1,US01,34.52,USD,100,89,1,2024-05-25,2027-04-14
IR0001793,M500197,S100037,MTY1,MX01,36.53,USD,100,78,50,2024-12-21,2028-10-06
IR0001794,M500197,S100042,MTY1,CA01,29.24,USD,10,76,100,2024-09-01,2028-05-07
IR0001795,M500197,S100027,MTY1,CA01,27.65,USD,1,76,10,2025-03-19,2028-06-03
IR0001796,M500197,S100021,MTY1,US01,40.90,USD,10,73,50,2026-01-10,2027-01-05
IR0001797,M500198,S100048,MTY1,MX01,2.73,USD,1,62,1,2025-02-14,2026-11-14
IR0001798,M500198,S100030,MTY1,US01,2.98,USD,100,54,50,2024-09-07,2028-05-31
IR0001799,M500198,S100029,MTY1,CA01,2.10,USD,100,57,10,2024-12-22,2027-10-12
IR0001800,M500198,S100007,MTY1,US01,2.64,USD,100,63,50,2025-07-10,2028-04-10
IR0001801,M500198,S100041,PHX1,CA01,2.22,USD,10,36,50,2025-01-23,2027-03-12
IR0001802,M500198,S100040,PHX1,CA01,2.41,USD,1,21,10,2024-08-02,2027-06-10
IR0001803,M500198,S100003,PHX1,MX01,2.23,USD,100,34,100,2025-05-28,2028-08-05
IR0001804,M500198,S100038,PHX1,US01,2.34,USD,10,24,100,2025-08-06,2028-09-05
IR0001805,M500198,S100020,DAL1,US01,3.06,USD,1,67,1,2025-02-07,2026-10-07
IR0001806,M500198,S100025,KCH1,CA01,3.00,USD,100,41,250,2024-05-12,2028-04-18
IR0001807,M500198,S100044,KCH1,CA01,2.15,USD,10,48,1,2024-12-26,2026-09-01
IR0001808,M500199,S100007,AUS1,CA01,14.20,USD,10,33,10,2024-07-03,2028-05-17
IR0001809,M500199,S100047,KCH1,CA01,9.83,USD,1,67,50,2024-08-01,2028-07-11
IR0001810,M500199,S100032,KCH1,US01,13.69,USD,100,63,1,2025-05-06,2026-11-29
IR0001811,M500199,S100027,KCH1,US01,11.22,USD,10,62,10,2024-07-22,2028-06-04
IR0001812,M500199,S100021,PHX1,CA01,11.22,USD,1,46,50,2024-11-19,2028-04-18
IR0001813,M500199,S100041,PHX1,MX01,13.63,USD,1,42,100,2024-12-20,2026-08-27
IR0001814,M500199,S100019,MTY1,US01,9.86,USD,1,87,50,2024-04-12,2028-01-23
IR0001815,M500200,S100049,AUS1,US01,7.62,USD,100,97,250,2024-10-20,2027-01-01
IR0001816,M500200,S100025,AUS1,MX01,6.95,USD,1,88,100,2025-12-24,2027-12-04
IR0001817,M500200,S100018,AUS1,MX01,8.22,USD,100,98,100,2025-05-22,2027-05-17
IR0001818,M500200,S100039,KCH1,MX01,6.81,USD,100,39,50,2025-06-27,2027-05-05
IR0001819,M500200,S100012,MTY1,US01,6.02,USD,10,83,10,2024-05-13,2027-10-14
IR0001820,M500200,S100028,DAL1,US01,8.48,USD,100,85,50,2024-11-13,2027-08-20
IR0001821,M500200,S100049,DAL1,US01,6.31,USD,1,86,1,2024-10-05,2027-10-06
IR0001822,M500200,S100042,PHX1,CA01,6.13,USD,10,23,1,2025-11-13,2027-02-11
IR0001823,M500200,S100022,PHX1,MX01,7.41,USD,100,32,250,2024-11-23,2027-06-19
IR0001824,M500200,S100019,PHX1,MX01,8.88,USD,100,31,250,2024-05-08,2028-06-07
IR0001825,M500200,S100027,PHX1,US01,7.65,USD,100,30,100,2025-06-04,2028-02-06
IR0001826,M500201,S100002,AUS1,US01,6.50,USD,10,36,10,2025-12-25,2027-12-05
IR0001827,M500201,S100021,DAL1,US01,4.80,USD,1,34,1,2025-07-26,2026-10-02
IR0001828,M500201,S100037,DAL1,US01,5.24,USD,1,25,1,2024-12-11,2026-10-18
IR0001829,M500201,S100020,DAL1,US01,7.01,USD,10,30,250,2025-04-30,2027-06-22
IR0001830,M500201,S100039,DAL1,CA01,5.11,USD,1,36,50,2024-12-11,2027-11-27
IR0001831,M500201,S100045,PHX1,MX01,4.58,USD,1,16,50,2024-07-16,2026-12-15
IR0001832,M500201,S100022,PHX1,US01,5.33,USD,100,27,250,2026-02-16,2028-10-09
IR0001833,M500201,S100024,PHX1,CA01,7.10,USD,1,21,1,2025-01-20,2028-05-28
IR0001834,M500201,S100011,PHX1,MX01,6.71,USD,1,12,100,2024-05-30,2027-12-28
IR0001835,M500202,S100037,MTY1,CA01,28.71,USD,100,13,10,2024-12-07,2028-08-06
IR0001836,M500202,S100020,MTY1,MX01,27.01,USD,10,16,250,2024-07-24,2027-08-18
IR0001837,M500202,S100031,AUS1,US01,25.51,USD,1,28,50,2025-01-16,2028-03-14
IR0001838,M500202,S100043,AUS1,US01,33.76,USD,10,40,100,2024-07-07,2027-03-19
IR0001839,M500202,S100003,DAL1,US01,32.85,USD,10,19,10,2024-07-25,2028-06-12
IR0001840,M500202,S100028,DAL1,US01,26.53,USD,10,18,250,2025-10-16,2027-09-27
IR0001841,M500202,S100001,DAL1,CA01,27.23,USD,10,6,250,2025-08-09,2027-09-09
IR0001842,M500202,S100024,DAL1,MX01,27.94,USD,1,9,50,2024-08-19,2028-08-05
IR0001843,M500202,S100032,KCH1,CA01,31.17,USD,1,24,100,2025-06-19,2027-05-09
IR0001844,M500202,S100001,KCH1,CA01,26.31,USD,100,27,1,2024-06-30,2027-01-27
IR0001845,M500202,S100015,KCH1,MX01,34.14,USD,10,8,1,2025-03-17,2026-09-19
IR0001846,M500202,S100043,PHX1,US01,30.80,USD,100,5,1,2025-11-27,2028-11-05
IR0001847,M500203,S100028,MTY1,CA01,16.38,USD,100,24,250,2024-06-28,2027-12-09
IR0001848,M500203,S100005,MTY1,US01,11.20,USD,100,22,250,2025-09-28,2026-11-23
IR0001849,M500203,S100027,MTY1,US01,14.69,USD,10,17,250,2025-09-27,2028-06-26
IR0001850,M500203,S100049,KCH1,MX01,16.59,USD,10,31,10,2024-03-23,2028-07-29
IR0001851,M500204,S100044,DAL1,MX01,71.61,USD,100,44,10,2025-12-17,2027-05-23
IR0001852,M500204,S100014,DAL1,CA01,104.75,USD,100,43,1,2024-05-15,2027-10-22
IR0001853,M500204,S100009,PHX1,US01,67.53,USD,1,33,250,2024-08-23,2028-03-08
IR0001854,M500204,S100005,PHX1,US01,85.57,USD,1,51,10,2025-01-06,2027-06-16
IR0001855,M500204,S100010,MTY1,US01,93.79,USD,10,96,10,2025-08-07,2027-10-23
IR0001856,M500204,S100033,AUS1,CA01,83.76,USD,1,76,10,2024-06-22,2026-11-01
IR0001857,M500204,S100013,AUS1,US01,94.69,USD,100,76,10,2024-07-06,2028-07-08
IR0001858,M500204,S100021,AUS1,MX01,72.56,USD,100,81,100,2025-09-27,2028-11-10
IR0001859,M500204,S100041,AUS1,CA01,101.56,USD,1,83,250,2025-11-05,2027-02-21
IR0001860,M500205,S100039,PHX1,MX01,0.29,USD,10,24,50,2025-09-01,2027-03-04
IR0001861,M500205,S100040,PHX1,US01,0.34,USD,100,36,100,2024-09-03,2027-06-07
IR0001862,M500205,S100037,PHX1,MX01,0.24,USD,1,18,50,2024-08-11,2027-11-14
IR0001863,M500205,S100015,AUS1,MX01,0.23,USD,100,41,100,2025-05-30,2026-09-19
IR0001864,M500205,S100003,AUS1,CA01,0.32,USD,100,27,100,2025-11-22,2027-08-02
IR0001865,M500205,S100050,KCH1,CA01,0.31,USD,100,6,1,2024-10-15,2028-05-11
IR0001866,M500205,S100031,KCH1,US01,0.29,USD,1,15,10,2025-05-21,2027-09-29
IR0001867,M500205,S100026,MTY1,US01,0.30,USD,1,16,250,2025-08-07,2027-07-23
IR0001868,M500205,S100047,MTY1,MX01,0.31,USD,10,25,10,2025-03-02,2028-06-29
IR0001869,M500205,S100002,MTY1,US01,0.31,USD,10,26,250,2024-11-08,2028-04-01
IR0001870,M500205,S100014,MTY1,CA01,0.24,USD,100,15,50,2025-03-31,2028-10-15
IR0001871,M500205,S100018,DAL1,CA01,0.36,USD,10,19,10,2024-10-15,2028-07-17
IR0001872,M500205,S100044,DAL1,US01,0.36,USD,10,39,100,2024-08-26,2027-11-04
IR0001873,M500205,S100006,DAL1,US01,0.25,USD,100,28,10,2024-12-03,2026-12-10
IR0001874,M500205,S100005,DAL1,US01,0.34,USD,100,20,50,2025-07-22,2027-03-26
IR0001875,M500206,S100016,DAL1,MX01,8.93,USD,100,22,10,2025-09-21,2028-04-08
IR0001876,M500206,S100003,DAL1,US01,11.43,USD,1,20,250,2024-10-28,2027-04-11
IR0001877,M500206,S100048,DAL1,US01,10.69,USD,1,18,50,2025-07-25,2026-11-19
IR0001878,M500206,S100033,DAL1,CA01,8.46,USD,1,20,10,2025-04-26,2028-03-05
IR0001879,M500206,S100005,KCH1,MX01,9.13,USD,100,37,50,2024-05-27,2027-11-28
IR0001880,M500206,S100028,MTY1,MX01,10.97,USD,1,37,100,2024-03-21,2028-08-28
IR0001881,M500206,S100005,AUS1,MX01,11.02,USD,1,30,1,2025-03-19,2027-08-22
IR0001882,M500206,S100011,AUS1,MX01,9.17,USD,100,27,10,2024-09-10,2026-12-21
IR0001883,M500206,S100040,AUS1,US01,8.73,USD,1,19,10,2025-10-09,2027-11-08
IR0001884,M500207,S100001,AUS1,MX01,9.96,USD,100,35,50,2026-01-09,2027-01-30
IR0001885,M500207,S100029,AUS1,CA01,9.79,USD,10,39,10,2025-09-25,2028-06-11
IR0001886,M500207,S100009,AUS1,MX01,9.50,USD,100,29,250,2025-10-23,2027-11-14
IR0001887,M500207,S100016,AUS1,MX01,10.82,USD,1,42,100,2025-10-26,2027-10-25
IR0001888,M500207,S100036,DAL1,US01,10.08,USD,10,6,1,2026-02-08,2027-05-07
IR0001889,M500207,S100031,DAL1,US01,11.02,USD,10,16,100,2026-01-29,2027-09-28
IR0001890,M500207,S100047,DAL1,MX01,10.25,USD,100,8,250,2026-01-17,2028-07-28
IR0001891,M500207,S100044,DAL1,CA01,12.53,USD,1,13,100,2026-01-20,2026-12-06
IR0001892,M500208,S100010,PHX1,US01,11.18,USD,1,31,1,2025-08-27,2028-02-05
IR0001893,M500208,S100038,PHX1,MX01,14.92,USD,10,39,250,2026-01-30,2028-06-25
IR0001894,M500208,S100027,PHX1,MX01,13.55,USD,1,23,50,2024-12-19,2026-12-05
IR0001895,M500208,S100046,KCH1,US01,10.27,USD,100,18,50,2025-09-07,2028-08-09
IR0001896,M500208,S100022,KCH1,US01,15.03,USD,100,31,50,2024-09-20,2028-03-09
IR0001897,M500208,S100023,DAL1,CA01,12.30,USD,10,7,50,2025-12-21,2028-08-11
IR0001898,M500208,S100018,DAL1,MX01,11.56,USD,1,4,1,2024-03-27,2027-03-17
IR0001899,M500208,S100050,AUS1,US01,12.11,USD,100,47,250,2024-09-17,2028-07-28
IR0001900,M500208,S100011,AUS1,US01,10.76,USD,10,38,250,2025-08-20,2027-10-11
IR0001901,M500208,S100021,AUS1,US01,9.63,USD,10,47,250,2024-06-26,2026-09-14
IR0001902,M500208,S100046,MTY1,MX01,11.94,USD,10,19,10,2024-06-20,2027-12-21
IR0001903,M500209,S100024,DAL1,MX01,10.12,USD,1,15,50,2025-04-21,2028-07-02
IR0001904,M500209,S100045,DAL1,CA01,7.93,USD,10,24,250,2024-07-20,2027-10-16
IR0001905,M500209,S100007,MTY1,MX01,9.80,USD,1,6,50,2024-03-23,2027-03-06
IR0001906,M500209,S100030,PHX1,MX01,7.08,USD,10,27,250,2025-06-06,2027-07-24
IR0001907,M500209,S100027,PHX1,MX01,8.50,USD,1,30,50,2025-02-17,2028-02-20
IR0001908,M500209,S100010,PHX1,US01,7.13,USD,1,33,100,2024-04-13,2027-02-13
IR0001909,M500209,S100004,AUS1,US01,7.18,USD,100,50,250,2024-11-05,2027-11-12
IR0001910,M500209,S100001,AUS1,MX01,9.50,USD,1,45,50,2024-09-07,2028-04-17
IR0001911,M500209,S100033,AUS1,US01,9.61,USD,100,48,250,2025-11-01,2028-09-22
IR0001912,M500209,S100013,AUS1,MX01,10.14,USD,100,34,100,2024-05-04,2027-12-29
IR0001913,M500209,S100041,KCH1,US01,10.25,USD,1,24,250,2025-03-18,2028-08-07
IR0001914,M500210,S100048,KCH1,MX01,18.63,USD,100,22,250,2025-09-21,2028-02-02
IR0001915,M500210,S100035,KCH1,US01,15.71,USD,10,10,250,2024-09-11,2028-06-23
IR0001916,M500210,S100034,KCH1,US01,12.25,USD,100,3,1,2025-01-08,2028-08-08
IR0001917,M500210,S100044,KCH1,CA01,16.00,USD,100,21,250,2024-10-24,2027-04-25
IR0001918,M500210,S100018,PHX1,CA01,13.83,USD,1,31,100,2024-05-01,2028-07-01
IR0001919,M500210,S100021,PHX1,CA01,12.84,USD,100,27,50,2025-08-27,2028-09-25
IR0001920,M500210,S100030,PHX1,CA01,17.27,USD,10,35,1,2024-04-19,2027-04-20
IR0001921,M500210,S100002,DAL1,US01,18.33,USD,100,27,250,2024-07-04,2028-06-23
IR0001922,M500210,S100047,DAL1,MX01,16.82,USD,100,30,50,2025-12-24,2027-12-12
IR0001923,M500210,S100017,DAL1,MX01,17.18,USD,100,32,50,2025-04-02,2027-11-30
IR0001924,M500210,S100016,DAL1,MX01,12.40,USD,10,33,50,2024-12-18,2028-07-07
IR0001925,M500210,S100020,AUS1,CA01,16.45,USD,1,21,100,2024-10-05,2028-08-05
IR0001926,M500210,S100044,AUS1,MX01,16.35,USD,1,17,1,2025-01-16,2026-11-30
IR0001927,M500210,S100032,MTY1,MX01,12.99,USD,1,35,250,2024-09-15,2028-02-24
IR0001928,M500211,S100019,KCH1,MX01,26.87,USD,100,14,1,2025-08-08,2027-10-18
IR0001929,M500211,S100001,KCH1,US01,32.46,USD,1,16,50,2025-08-10,2027-04-12
IR0001930,M500211,S100016,KCH1,CA01,25.52,USD,100,14,1,2025-08-01,2027-02-04
IR0001931,M500211,S100040,PHX1,US01,35.15,USD,1,26,100,2024-06-19,2028-08-01
IR0001932,M500211,S100029,PHX1,CA01,32.82,USD,10,19,250,2025-12-03,2027-06-21
IR0001933,M500211,S100010,PHX1,CA01,26.52,USD,10,32,1,2025-06-14,2028-08-22
IR0001934,M500211,S100003,AUS1,CA01,35.22,USD,10,10,250,2024-10-24,2027-05-10
IR0001935,M500211,S100027,AUS1,CA01,23.85,USD,1,2,250,2025-05-13,2027-12-20
IR0001936,M500211,S100043,MTY1,MX01,32.34,USD,1,12,50,2024-05-08,2027-01-24
