mrp_element_id,material_id,plant,mrp_element_type,mrp_element_ref,requirement_date,receipt_qty,requirement_qty,available_qty_after
MRP000002625,M500197,MTY1,POITEM,4500000317/00010/0003,2026-08-07,612,0,
MRP000002626,M500201,DAL1,POITEM,4500000317/00020/0001,2026-06-18,500,0,
MRP000002627,M500068,AUS1,POITEM,4500000318/00010/0001,2026-04-03,346,0,
MRP000002628,M500126,KCH1,POITEM,4500000318/00020/0001,2026-03-29,0,0,
MRP000002629,M500126,KCH1,POITEM,4500000318/00020/0002,2026-04-07,22,0,
MRP000002630,M500275,AUS1,POITEM,4500000318/00030/0001,2026-05-22,0,0,
MRP000002631,M500275,AUS1,POITEM,4500000318/00030/0002,2026-05-03,0,0,
MRP000002632,M500262,KCH1,POITEM,4500000318/00040/0001,2026-05-05,0,0,
MRP000002633,M500262,KCH1,POITEM,4500000318/00040/0002,2026-05-08,0,0,
MRP000002634,M500126,KCH1,POITEM,4500000318/00050/0001,2026-05-07,14,0,
MRP000002635,M500126,KCH1,POITEM,4500000318/00050/0002,2026-05-10,0,0,
MRP000002636,M500126,KCH1,POITEM,4500000318/00050/0003,2026-05-20,0,0,
MRP000002637,M500265,DAL1,POITEM,4500000319/00010/0001,2026-06-02,91,0,
MRP000002638,M500132,AUS1,POITEM,4500000319/00020/0001,2026-05-03,5,0,
MRP000002639,M500132,AUS1,POITEM,4500000319/00020/0002,2026-05-15,257,0,
MRP000002640,M500229,KCH1,POITEM,4500000319/00030/0001,2026-06-07,97,0,
MRP000002641,M500229,KCH1,POITEM,4500000319/00030/0002,2026-06-21,334,0,
MRP000002642,M500133,MTY1,POITEM,4500000320/00010/0001,2026-05-11,60,0,
MRP000002643,M500133,MTY1,POITEM,4500000320/00010/0002,2026-05-24,74,0,
MRP000002644,M500133,MTY1,POITEM,4500000320/00010/0003,2026-07-01,34,0,
MRP000002645,M500142,DAL1,POITEM,4500000320/00020/0001,2026-06-10,8,0,
MRP000002646,M500142,DAL1,POITEM,4500000320/00020/0002,2026-06-20,1463,0,
MRP000002647,M500016,PHX1,POITEM,4500000320/00030/0001,2026-08-09,12,0,
MRP000002648,M500016,PHX1,POITEM,4500000320/00030/0002,2026-08-23,7,0,
MRP000002649,M500016,PHX1,POITEM,4500000320/00030/0003,2026-05-11,72,0,
MRP000002650,M500181,AUS1,POITEM,4500000320/00040/0001,2026-08-24,411,0,
MRP000002651,M500181,AUS1,POITEM,4500000320/00040/0002,2026-08-30,1175,0,
MRP000002652,M500217,PHX1,POITEM,4500000320/00050/0001,2026-07-04,1,0,
MRP000002653,M500217,PHX1,POITEM,4500000320/00050/0002,2026-07-05,0,0,
MRP000002654,M500271,DAL1,POITEM,4500000321/00010/0001,2026-04-20,3,0,
MRP000002655,M500271,DAL1,POITEM,4500000321/00010/0002,2026-04-20,5,0,
MRP000002656,M500264,DAL1,POITEM,4500000321/00020/0001,2026-06-12,62,0,
MRP000002657,M500155,DAL1,POITEM,4500000321/00030/0001,2026-05-18,11,0,
MRP000002658,M500155,DAL1,POITEM,4500000321/00030/0002,2026-05-16,16,0,
MRP000002659,M500118,AUS1,POITEM,4500000321/00040/0001,2026-05-26,0,0,
MRP000002660,M500118,AUS1,POITEM,4500000321/00040/0002,2026-05-22,6,0,
MRP000002661,M500267,AUS1,POITEM,4500000321/00050/0001,2026-05-25,29,0,
MRP000002662,M500267,AUS1,POITEM,4500000321/00050/0002,2026-06-17,26,0,
MRP000002663,M500267,AUS1,POITEM,4500000321/00050/0003,2026-06-28,57,0,
MRP000002664,M500077,DAL1,POITEM,4500000321/00060/0001,2026-05-09,90,0,
MRP000002665,M500274,AUS1,POITEM,4500000321/00070/0001,2026-05-30,56,0,
MRP000002666,M500211,PHX1,POITEM,4500000322/00010/0001,2026-08-07,750,0,
MRP000002667,M500276,MTY1,POITEM,4500000322/00020/0001,2026-07-28,12,0,
MRP000002668,M500276,MTY1,POITEM,4500000322/00020/0002,2026-08-07,28,0,
MRP000002669,M500180,AUS1,POITEM,4500000322/00030/0001,2026-06-01,175,0,
MRP000002670,M500180,AUS1,POITEM,4500000322/00030/0002,2026-06-11,2825,0,
MRP000002671,M500273,MTY1,POITEM,4500000322/00040/0001,2026-07-02,200,0,
MRP000002672,M500015,DAL1,POITEM,4500000322/00050/0001,2026-06-21,189,0,
MRP000002673,M500015,DAL1,POITEM,4500000322/00050/0002,2026-06-26,211,0,
MRP000002674,M500088,MTY1,POITEM,4500000323/00010/0001,2026-06-10,0,0,
MRP000002675,M500211,AUS1,POITEM,4500000323/00020/0001,2026-05-18,2,0,
MRP000002676,M500078,PHX1,POITEM,4500000323/00030/0001,2026-06-02,7,0,
MRP000002677,M500078,PHX1,POITEM,4500000323/00030/0002,2026-05-30,5,0,
MRP000002678,M500096,MTY1,POITEM,4500000323/00040/0001,2026-06-01,3,0,
MRP000002679,M500113,PHX1,POITEM,4500000323/00050/0001,2026-05-18,88,0,
MRP000002680,M500242,KCH1,POITEM,4500000323/00060/0001,2026-06-03,7,0,
MRP000002681,M500242,KCH1,POITEM,4500000323/00060/0002,2026-06-15,0,0,
MRP000002682,M500109,KCH1,POITEM,4500000324/00010/0001,2026-05-18,0,0,
MRP000002683,M500109,KCH1,POITEM,4500000324/00010/0002,2026-05-29,25,0,
MRP000002684,M500109,KCH1,POITEM,4500000324/00010/0003,2026-05-30,158,0,
MRP000002685,M500041,KCH1,POITEM,4500000324/00020/0001,2026-05-03,139,0,
MRP000002686,M500260,KCH1,POITEM,4500000324/00030/0001,2026-05-26,1,0,
MRP000002687,M500260,KCH1,POITEM,4500000324/00030/0002,2026-03-23,1,0,
MRP000002688,M500260,KCH1,POITEM,4500000324/00030/0003,2026-03-24,0,0,
MRP000002689,M500004,MTY1,POITEM,4500000324/00040/0001,2026-03-18,7,0,
MRP000002690,M500189,MTY1,POITEM,4500000324/00050/0001,2026-03-22,0,0,
MRP000002691,M500030,DAL1,POITEM,4500000325/00010/0001,2026-06-17,14,0,
MRP000002692,M500030,DAL1,POITEM,4500000325/00010/0002,2026-05-22,138,0,
MRP000002693,M500030,DAL1,POITEM,4500000325/00010/0003,2026-06-29,1556,0,
MRP000002694,M500042,PHX1,POITEM,4500000325/00020/0001,2026-07-16,1,0,
MRP000002695,M500042,PHX1,POITEM,4500000325/00020/0002,2026-07-16,8,0,
MRP000002696,M500042,PHX1,POITEM,4500000325/00020/0003,2026-07-19,11,0,
MRP000002697,M500210,DAL1,POITEM,4500000325/00030/0001,2026-05-20,9,0,
MRP000002698,M500210,DAL1,POITEM,4500000325/00030/0002,2026-05-29,5,0,
MRP000002699,M500210,DAL1,POITEM,4500000325/00030/0003,2026-05-25,59,0,
MRP000002700,M500285,AUS1,POITEM,4500000325/00040/0001,2026-06-11,808,0,
MRP000002701,M500285,AUS1,POITEM,4500000325/00040/0002,2026-05-20,1,0,
MRP000002702,M500285,AUS1,POITEM,4500000325/00040/0003,2026-06-14,962,0,
MRP000002703,M500037,MTY1,POITEM,4500000326/00010/0001,2026-06-07,2,0,
MRP000002704,M500037,MTY1,POITEM,4500000326/00010/0002,2026-06-07,38,0,
MRP000002705,M500061,DAL1,POITEM,4500000327/00010/0001,2026-04-15,5,0,
MRP000002706,M500274,KCH1,POITEM,4500000327/00020/0001,2026-06-08,65,0,
MRP000002707,M500274,KCH1,POITEM,4500000327/00020/0002,2026-06-06,67,0,
MRP000002708,M500274,KCH1,POITEM,4500000327/00020/0003,2026-06-21,0,0,
MRP000002709,M500032,MTY1,POITEM,4500000327/00030/0001,2026-04-18,14,0,
MRP000002710,M500126,MTY1,POITEM,4500000327/00040/0001,2026-03-24,51,0,
MRP000002711,M500273,DAL1,POITEM,4500000328/00010/0001,2026-08-14,3,0,
MRP000002712,M500158,KCH1,POITEM,4500000328/00020/0001,2026-05-18,2,0,
MRP000002713,M500158,KCH1,POITEM,4500000328/00020/0002,2026-07-28,21,0,
MRP000002714,M500215,DAL1,POITEM,4500000328/00030/0001,2026-07-02,2,0,
MRP000002715,M500215,DAL1,POITEM,4500000328/00030/0002,2026-05-20,1,0,
MRP000002716,M500215,DAL1,POITEM,4500000328/00030/0003,2026-07-03,4,0,
MRP000002717,M500010,DAL1,POITEM,4500000329/00010/0001,2026-05-18,0,0,
MRP000002718,M500088,DAL1,POITEM,4500000329/00020/0001,2026-06-27,3,0,
MRP000002719,M500088,DAL1,POITEM,4500000329/00020/0002,2026-07-08,17,0,
MRP000002720,M500030,MTY1,POITEM,4500000329/00030/0001,2026-07-08,94,0,
MRP000002721,M500030,MTY1,POITEM,4500000329/00030/0002,2026-07-22,97,0,
MRP000002722,M500030,MTY1,POITEM,4500000329/00030/0003,2026-07-05,309,0,
MRP000002723,M500235,AUS1,POITEM,4500000329/00040/0001,2026-07-07,30,0,
MRP000002724,M500064,MTY1,POITEM,4500000330/00010/0001,2026-06-26,7,0,
MRP000002725,M500085,MTY1,POITEM,4500000330/00020/0001,2026-07-30,2,0,
MRP000002726,M500085,MTY1,POITEM,4500000330/00020/0002,2026-08-02,143,0,
MRP000002727,M500085,MTY1,POITEM,4500000330/00020/0003,2026-08-03,224,0,
MRP000002728,M500136,DAL1,POITEM,4500000330/00030/0001,2026-07-23,1,0,
MRP000002729,M500246,PHX1,POITEM,4500000331/00010/0001,2026-04-12,2,0,
MRP000002730,M500246,PHX1,POITEM,4500000331/00010/0002,2026-04-13,1,0,
MRP000002731,M500246,PHX1,POITEM,4500000331/00010/0003,2026-05-06,23,0,
MRP000002732,M500162,DAL1,POITEM,4500000331/00020/0001,2026-03-19,0,0,
MRP000002733,M500162,DAL1,POITEM,4500000331/00020/0002,2026-05-27,0,0,
MRP000002734,M500246,PHX1,POITEM,4500000331/00030/0001,2026-04-17,119,0,
MRP000002735,M500246,PHX1,POITEM,4500000331/00030/0002,2026-04-19,0,0,
MRP000002736,M500021,KCH1,POITEM,4500000331/00040/0001,2026-04-13,0,0,
MRP000002737,M500021,KCH1,POITEM,4500000331/00040/0002,2026-04-15,7,0,
MRP000002738,M500021,KCH1,POITEM,4500000331/00040/0003,2026-05-20,261,0,
MRP000002739,M500121,AUS1,POITEM,4500000331/00050/0001,2026-03-03,0,0,
MRP000002740,M500121,AUS1,POITEM,4500000331/00050/0002,2026-03-17,5,0,
MRP000002741,M500121,AUS1,POITEM,4500000331/00050/0003,2026-03-11,0,0,
MRP000002742,M500036,DAL1,POITEM,4500000332/00010/0001,2026-05-10,1,0,
MRP000002743,M500036,DAL1,POITEM,4500000332/00010/0002,2026-05-28,151,0,
MRP000002744,M500036,DAL1,POITEM,4500000332/00010/0003,2026-05-22,347,0,
MRP000002745,M500276,PHX1,POITEM,4500000332/00020/0001,2026-05-03,22,0,
MRP000002746,M500287,KCH1,POITEM,4500000332/00030/0001,2026-05-26,9,0,
MRP000002747,M500287,KCH1,POITEM,4500000332/00030/0002,2026-05-22,9,0,
MRP000002748,M500046,DAL1,POITEM,4500000332/00040/0001,2026-05-20,19,0,
MRP000002749,M500046,DAL1,POITEM,4500000332/00040/0002,2026-06-04,17,0,
MRP000002750,M500060,KCH1,POITEM,4500000332/00050/0001,2026-06-21,41,0,
MRP000002751,M500127,AUS1,POITEM,4500000332/00060/0001,2026-07-26,373,0,
MRP000002752,M500127,AUS1,POITEM,4500000332/00060/0002,2026-07-28,31,0,
MRP000002753,M500127,AUS1,POITEM,4500000332/00060/0003,2026-05-10,184,0,
MRP000002754,M500127,AUS1,POITEM,4500000332/00070/0001,2026-05-29,798,0,
MRP000002755,M500064,MTY1,POITEM,4500000333/00010/0001,2026-05-12,3,0,
MRP000002756,M500064,MTY1,POITEM,4500000333/00010/0002,2026-05-21,20,0,
MRP000002757,M500064,MTY1,POITEM,4500000333/00010/0003,2026-05-25,17,0,
MRP000002758,M500032,PHX1,POITEM,4500000333/00020/0001,2026-04-08,7,0,
MRP000002759,M500032,PHX1,POITEM,4500000333/00020/0002,2026-04-18,5,0,
MRP000002760,M500032,PHX1,POITEM,4500000333/00020/0003,2026-05-12,53,0,
MRP000002761,M500174,KCH1,POITEM,4500000334/00010/0001,2026-08-14,16,0,
MRP000002762,M500174,KCH1,POITEM,4500000334/00010/0002,2026-08-20,5,0,
MRP000002763,M500174,KCH1,POITEM,4500000334/00010/0003,2026-08-12,29,0,
MRP000002764,M500210,DAL1,POITEM,4500000335/00010/0001,2026-03-20,7,0,
MRP000002765,M500132,DAL1,POITEM,4500000335/00020/0001,2026-05-17,132,0,
MRP000002766,M500132,DAL1,POITEM,4500000335/00020/0002,2026-05-04,43,0,
MRP000002767,M500296,MTY1,POITEM,4500000336/00010/0001,2026-05-10,0,0,
MRP000002768,M500296,MTY1,POITEM,4500000336/00010/0002,2026-05-09,6,0,
MRP000002769,M500296,MTY1,POITEM,4500000336/00010/0003,2026-05-12,0,0,
MRP000002770,M500256,MTY1,POITEM,4500000336/00020/0001,2026-07-09,11,0,
MRP000002771,M500256,MTY1,POITEM,4500000336/00020/0002,2026-07-19,239,0,
MRP000002772,M500102,DAL1,POITEM,4500000336/00030/0001,2026-07-25,341,0,
MRP000002773,M500102,DAL1,POITEM,4500000336/00030/0002,2026-05-22,11,0,
MRP000002774,M500102,DAL1,POITEM,4500000336/00030/0003,2026-08-07,476,0,
MRP000002775,M500099,AUS1,POITEM,4500000336/00040/0001,2026-06-27,2000,0,
MRP000002776,M500141,MTY1,POITEM,4500000336/00050/0001,2026-07-27,750,0,
MRP000002777,M500117,MTY1,POITEM,4500000337/00010/0001,2026-06-12,8,0,
MRP000002778,M500117,MTY1,POITEM,4500000337/00010/0002,2026-06-16,10,0,
MRP000002779,M500117,MTY1,POITEM,4500000337/00010/0003,2026-06-26,12,0,
MRP000002780,M500145,KCH1,POITEM,4500000338/00010/0001,2026-04-23,58,0,
MRP000002781,M500218,KCH1,POITEM,4500000339/00010/0001,2026-06-09,150,0,
MRP000002782,M500206,DAL1,POITEM,4500000339/00020/0001,2026-06-21,7,0,
MRP000002783,M500206,DAL1,POITEM,4500000339/00020/0002,2026-06-30,240,0,
MRP000002784,M500206,DAL1,POITEM,4500000339/00020/0003,2026-07-03,503,0,
MRP000002785,M500178,KCH1,POITEM,4500000339/00030/0001,2026-07-16,400,0,
MRP000002786,M500074,PHX1,POITEM,4500000340/00010/0001,2026-04-09,3,0,
MRP000002787,M500074,PHX1,POITEM,4500000340/00010/0002,2026-04-09,62,0,
MRP000002788,M500113,PHX1,POITEM,4500000340/00020/0001,2026-04-06,28,0,
MRP000002789,M500113,PHX1,POITEM,4500000340/00020/0002,2026-04-19,8,0,
MRP000002790,M500113,PHX1,POITEM,4500000340/00020/0003,2026-04-08,219,0,
MRP000002791,M500130,MTY1,POITEM,4500000340/00030/0001,2026-02-22,5,0,
MRP000002792,M500206,KCH1,POITEM,4500000340/00040/0001,2026-05-16,2,0,
MRP000002793,M500206,KCH1,POITEM,4500000340/00040/0002,2026-05-10,2,0,
MRP000002794,M500097,MTY1,POITEM,4500000340/00050/0001,2026-05-01,11,0,
MRP000002795,M500097,MTY1,POITEM,4500000340/00050/0002,2026-05-02,10,0,
MRP000002796,M500097,MTY1,POITEM,4500000340/00050/0003,2026-05-09,20,0,
MRP000002797,M500084,PHX1,POITEM,4500000341/00010/0001,2026-06-04,100,0,
MRP000002798,M500153,MTY1,POITEM,4500000341/00020/0001,2026-06-24,114,0,
MRP000002799,M500153,MTY1,POITEM,4500000341/00020/0002,2026-07-03,221,0,
MRP000002800,M500153,MTY1,POITEM,4500000341/00020/0003,2026-05-11,86,0,
MRP000002801,M500159,DAL1,POITEM,4500000341/00030/0001,2026-06-01,26,0,
MRP000002802,M500159,DAL1,POITEM,4500000341/00030/0002,2026-06-05,124,0,
MRP000002803,M500186,MTY1,POITEM,4500000342/00010/0001,2026-06-15,10,0,
MRP000002804,M500186,MTY1,POITEM,4500000342/00010/0002,2026-05-14,0,0,
MRP000002805,M500186,MTY1,POITEM,4500000342/00010/0003,2026-06-24,18,0,
MRP000002806,M500120,MTY1,POITEM,4500000343/00010/0001,2026-06-03,158,0,
MRP000002807,M500120,MTY1,POITEM,4500000343/00010/0002,2026-06-17,290,0,
MRP000002808,M500210,AUS1,POITEM,4500000344/00010/0001,2026-05-26,20,0,
MRP000002809,M500210,AUS1,POITEM,4500000344/00010/0002,2026-06-09,88,0,
MRP000002810,M500210,AUS1,POITEM,4500000344/00010/0003,2026-06-09,135,0,
MRP000002811,M500264,AUS1,POITEM,4500000344/00020/0001,2026-06-12,750,0,
MRP000002812,M500274,KCH1,POITEM,4500000344/00030/0001,2026-05-19,204,0,
MRP000002813,M500274,KCH1,POITEM,4500000344/00030/0002,2026-05-22,215,0,
MRP000002814,M500116,KCH1,POITEM,4500000345/00010/0001,2026-05-26,0,0,
MRP000002815,M500116,KCH1,POITEM,4500000345/00010/0002,2026-05-06,54,0,
MRP000002816,M500116,KCH1,POITEM,4500000345/00010/0003,2026-05-28,563,0,
MRP000002817,M500259,MTY1,POITEM,4500000345/00020/0001,2026-04-19,13,0,
MRP000002818,M500200,AUS1,POITEM,4500000345/00030/0001,2026-05-10,1,0,
MRP000002819,M500280,KCH1,POITEM,4500000345/00040/0001,2026-04-21,7,0,
MRP000002820,M500280,KCH1,POITEM,4500000345/00040/0002,2026-04-21,0,0,
MRP000002821,M500280,KCH1,POITEM,4500000345/00040/0003,2026-04-25,28,0,
MRP000002822,M500160,MTY1,POITEM,4500000345/00050/0001,2026-06-07,2000,0,
MRP000002823,M500101,PHX1,POITEM,4500000345/00060/0001,2026-04-21,0,0,
MRP000002824,M500227,KCH1,POITEM,4500000345/00070/0001,2026-06-24,7,0,
MRP000002825,M500227,KCH1,POITEM,4500000345/00070/0002,2026-06-29,8,0,
MRP000002826,M500227,KCH1,POITEM,4500000345/00070/0003,2026-07-04,35,0,
MRP000002827,M500236,AUS1,POITEM,4500000346/00010/0001,2026-05-20,0,0,
MRP000002828,M500236,AUS1,POITEM,4500000346/00010/0002,2026-05-22,0,0,
MRP000002829,M500089,KCH1,POITEM,4500000346/00020/0001,2026-05-08,0,0,
MRP000002830,M500089,KCH1,POITEM,4500000346/00020/0002,2026-05-22,0,0,
MRP000002831,M500089,KCH1,POITEM,4500000346/00020/0003,2026-05-06,4,0,
MRP000002832,M500050,MTY1,POITEM,4500000347/00010/0001,2026-08-03,1,0,
MRP000002833,M500050,MTY1,POITEM,4500000347/00010/0002,2026-05-24,43,0,
MRP000002834,M500197,MTY1,POITEM,4500000347/00020/0001,2026-05-08,11,0,
MRP000002835,M500197,MTY1,POITEM,4500000347/00020/0002,2026-05-08,14,0,
MRP000002836,M500173,AUS1,POITEM,4500000348/00010/0001,2026-06-08,2,0,
MRP000002837,M500173,AUS1,POITEM,4500000348/00010/0002,2026-06-10,18,0,
MRP000002838,M500094,MTY1,POITEM,4500000348/00020/0001,2026-04-20,22,0,
MRP000002839,M500094,MTY1,POITEM,4500000348/00020/0002,2026-05-03,0,0,
MRP000002840,M500185,KCH1,POITEM,4500000348/00030/0001,2026-05-23,0,0,
MRP000002841,M500201,PHX1,POITEM,4500000348/00040/0001,2026-06-04,976,0,
MRP000002842,M500201,PHX1,POITEM,4500000348/00040/0002,2026-06-02,3024,0,
MRP000002843,M500014,KCH1,POITEM,4500000349/00010/0001,2026-07-24,3,0,
MRP000002844,M500014,KCH1,POITEM,4500000349/00010/0002,2026-08-04,1,0,
MRP000002845,M500014,KCH1,POITEM,4500000349/00010/0003,2026-07-26,1,0,
MRP000002846,M500261,KCH1,POITEM,4500000349/00020/0001,2026-07-04,42,0,
MRP000002847,M500036,AUS1,POITEM,4500000349/00030/0001,2026-08-04,22,0,
MRP000002848,M500036,AUS1,POITEM,4500000349/00030/0002,2026-08-16,44,0,
MRP000002849,M500036,AUS1,POITEM,4500000349/00030/0003,2026-08-13,150,0,
MRP000002850,M500208,PHX1,POITEM,4500000349/00040/0001,2026-05-10,2,0,
MRP000002851,M500208,PHX1,POITEM,4500000349/00040/0002,2026-07-19,54,0,
MRP000002852,M500085,AUS1,POITEM,4500000349/00050/0001,2026-08-20,2,0,
MRP000002853,M500085,AUS1,POITEM,4500000349/00050/0002,2026-08-21,8,0,
MRP000002854,M500145,KCH1,POITEM,4500000349/00060/0001,2026-05-21,38,0,
MRP000002855,M500145,KCH1,POITEM,4500000349/00060/0002,2026-05-18,5,0,
MRP000002856,M500145,KCH1,POITEM,4500000349/00060/0003,2026-05-05,547,0,
MRP000002857,M500014,KCH1,POITEM,4500000349/00070/0001,2026-07-29,90,0,
MRP000002858,M500272,AUS1,POITEM,4500000350/00010/0001,2026-06-01,40,0,
MRP000002859,M500043,MTY1,POITEM,4500000350/00020/0001,2026-05-17,276,0,
MRP000002860,M500043,MTY1,POITEM,4500000350/00020/0002,2026-05-14,41,0,
MRP000002861,M500043,MTY1,POITEM,4500000350/00020/0003,2026-05-18,0,0,
MRP000002862,M500045,PHX1,POITEM,4500000350/00030/0001,2026-06-22,201,0,
MRP000002863,M500045,PHX1,POITEM,4500000350/00030/0002,2026-06-27,112,0,
MRP000002864,M500045,PHX1,POITEM,4500000350/00030/0003,2026-07-04,187,0,
MRP000002865,M500001,DAL1,POITEM,4500000350/00040/0001,2026-06-03,111,0,
MRP000002866,M500001,DAL1,POITEM,4500000350/00040/0002,2026-06-14,139,0,
MRP000002867,M500061,DAL1,POITEM,4500000351/00010/0001,2026-04-28,20,0,
MRP000002868,M500061,DAL1,POITEM,4500000351/00010/0002,2026-05-05,10,0,
MRP000002869,M500183,KCH1,POITEM,4500000351/00020/0001,2026-06-19,0,0,
MRP000002870,M500183,KCH1,POITEM,4500000351/00020/0002,2026-06-22,0,0,
MRP000002871,M500183,KCH1,POITEM,4500000351/00020/0003,2026-06-20,0,0,
MRP000002872,M500129,KCH1,POITEM,4500000351/00030/0001,2026-04-25,0,0,
MRP000002873,M500129,KCH1,POITEM,4500000351/00030/0002,2026-05-07,2,0,
MRP000002874,M500129,KCH1,POITEM,4500000351/00030/0003,2026-05-08,0,0,
MRP000002875,M500255,AUS1,POITEM,4500000351/00040/0001,2026-05-24,134,0,
MRP000002876,M500255,AUS1,POITEM,4500000351/00040/0002,2026-05-06,51,0,
MRP000002877,M500255,AUS1,POITEM,4500000351/00040/0003,2026-06-18,67,0,
MRP000002878,M500158,KCH1,POITEM,4500000352/00010/0001,2026-04-11,0,0,
MRP000002879,M500158,KCH1,POITEM,4500000352/00010/0002,2026-04-18,0,0,
MRP000002880,M500158,KCH1,POITEM,4500000352/00010/0003,2026-04-19,0,0,
MRP000002881,M500202,DAL1,POITEM,4500000352/00020/0001,2026-06-01,6,0,
MRP000002882,M500202,DAL1,POITEM,4500000352/00020/0002,2026-06-04,94,0,
MRP000002883,M500046,DAL1,POITEM,4500000352/00030/0001,2026-04-04,1,0,
MRP000002884,M500046,DAL1,POITEM,4500000352/00030/0002,2026-04-07,0,0,
MRP000002885,M500043,AUS1,POITEM,4500000353/00010/0001,2026-07-01,1,0,
MRP000002886,M500043,AUS1,POITEM,4500000353/00010/0002,2026-07-15,39,0,
MRP000002887,M500159,KCH1,POITEM,4500000353/00020/0001,2026-07-28,3,0,
MRP000002888,M500159,KCH1,POITEM,4500000353/00020/0002,2026-07-27,2,0,
MRP000002889,M500159,KCH1,POITEM,4500000353/00020/0003,2026-08-08,5,0,
MRP000002890,M500033,PHX1,POITEM,4500000353/00030/0001,2026-05-03,1,0,
MRP000002891,M500033,PHX1,POITEM,4500000353/00030/0002,2026-06-22,18,0,
MRP000002892,M500255,AUS1,POITEM,4500000353/00040/0001,2026-05-26,0,0,
MRP000002893,M500255,AUS1,POITEM,4500000353/00040/0002,2026-06-07,27,0,
MRP000002894,M500227,AUS1,POITEM,4500000353/00050/0001,2026-05-21,1,0,
MRP000002895,M500227,AUS1,POITEM,4500000353/00050/0002,2026-05-18,0,0,
MRP000002896,M500116,KCH1,POITEM,4500000353/00060/0001,2026-07-04,30,0,
MRP000002897,M500260,DAL1,POITEM,4500000354/00010/0001,2026-07-01,200,0,
MRP000002898,M500212,MTY1,POITEM,4500000354/00020/0001,2026-06-14,5,0,
MRP000002899,M500212,MTY1,POITEM,4500000354/00020/0002,2026-06-23,5,0,
MRP000002900,M500024,PHX1,POITEM,4500000354/00030/0001,2026-06-23,498,0,
MRP000002901,M500024,PHX1,POITEM,4500000354/00030/0002,2026-06-29,502,0,
MRP000002902,M500228,MTY1,POITEM,4500000354/00040/0001,2026-06-09,50,0,
MRP000002903,M500046,AUS1,POITEM,4500000354/00050/0001,2026-07-14,1,0,
MRP000002904,M500046,AUS1,POITEM,4500000354/00050/0002,2026-07-23,9,0,
MRP000002905,M500180,MTY1,POITEM,4500000355/00010/0001,2026-05-13,0,0,
MRP000002906,M500180,MTY1,POITEM,4500000355/00010/0002,2026-05-21,0,0,
MRP000002907,M500279,AUS1,POITEM,4500000355/00020/0001,2026-05-06,0,0,
MRP000002908,M500279,AUS1,POITEM,4500000355/00020/0002,2026-04-21,0,0,
MRP000002909,M500279,AUS1,POITEM,4500000355/00020/0003,2026-04-16,0,0,
MRP000002910,M500244,DAL1,POITEM,4500000355/00030/0001,2026-03-21,0,0,
MRP000002911,M500244,DAL1,POITEM,4500000355/00030/0002,2026-04-03,7,0,
MRP000002912,M500244,DAL1,POITEM,4500000355/00030/0003,2026-03-27,0,0,
MRP000002913,M500114,DAL1,POITEM,4500000355/00040/0001,2026-05-25,0,0,
MRP000002914,M500180,MTY1,POITEM,4500000355/00050/0001,2026-03-25,0,0,
MRP000002915,M500180,MTY1,POITEM,4500000355/00050/0002,2026-03-25,61,0,
MRP000002916,M500180,MTY1,POITEM,4500000355/00050/0003,2026-03-27,104,0,
MRP000002917,M500244,PHX1,POITEM,4500000355/00060/0001,2026-05-05,0,0,
MRP000002918,M500244,PHX1,POITEM,4500000355/00060/0002,2026-06-02,9,0,
MRP000002919,M500244,PHX1,POITEM,4500000355/00060/0003,2026-05-16,4,0,
MRP000002920,M500191,KCH1,POITEM,4500000356/00010/0001,2026-03-27,2,0,
MRP000002921,M500191,KCH1,POITEM,4500000356/00010/0002,2026-03-25,2,0,
MRP000002922,M500191,KCH1,POITEM,4500000356/00010/0003,2026-05-23,4,0,
MRP000002923,M500104,KCH1,POITEM,4500000356/00020/0001,2026-05-11,0,0,
MRP000002924,M500104,KCH1,POITEM,4500000356/00020/0002,2026-05-20,6,0,
MRP000002925,M500298,KCH1,POITEM,4500000356/00030/0001,2026-05-04,0,0,
MRP000002926,M500210,AUS1,POITEM,4500000356/00040/0001,2026-05-09,0,0,
MRP000002927,M500210,AUS1,POITEM,4500000356/00040/0002,2026-03-18,4,0,
MRP000002928,M500270,MTY1,POITEM,4500000357/00010/0001,2026-05-26,0,0,
MRP000002929,M500050,AUS1,POITEM,4500000357/00020/0001,2026-07-28,9,0,
MRP000002930,M500050,AUS1,POITEM,4500000357/00020/0002,2026-08-03,51,0,
MRP000002931,M500297,KCH1,POITEM,4500000358/00010/0001,2026-05-11,85,0,
MRP000002932,M500006,KCH1,POITEM,4500000358/00020/0001,2026-05-12,4,0,
MRP000002933,M500006,KCH1,POITEM,4500000358/00020/0002,2026-08-10,150,0,
MRP000002934,M500218,PHX1,POITEM,4500000359/00010/0001,2026-07-20,5,0,
MRP000002935,M500218,PHX1,POITEM,4500000359/00010/0002,2026-07-30,4,0,
