exception_id,exception_type,severity,status,po_number,item_number,material_id,plant,supplier_id,detected_on,due_date,days_past_due,root_cause,financial_impact_estimate,assigned_buyer
EX00001262,PO_OVERDUE,HIGH,NEW,4500000297,00010,M500257,MTY1,S100004,2026-06-30,2026-04-07,84,Open schedule quantity 903 is past due by 84 days.,3521.70,LGARCIA
EX00001263,PO_OVERDUE,HIGH,RESOLVED,4500000297,00020,M500299,PHX1,S100004,2026-06-30,2026-05-04,57,Open schedule quantity 64 is past due by 57 days.,144.00,LGARCIA
EX00001264,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000298,00010,M500158,PHX1,S100004,2026-06-30,2026-07-24,0,Supplier committed date is later than requested delivery date.,261.03,JSMITH
EX00001265,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000298,00010,M500158,PHX1,S100004,2026-06-30,2026-07-29,0,Supplier committed date is later than requested delivery date.,74.58,JSMITH
EX00001266,PO_OVERDUE,HIGH,RESOLVED,4500000298,00020,M500293,MTY1,S100004,2026-06-30,2026-06-07,23,Open schedule quantity 2 is past due by 23 days.,2.92,JSMITH
EX00001267,PO_OVERDUE,MEDIUM,NEW,4500000298,00020,M500293,MTY1,S100004,2026-06-30,2026-06-27,3,Open schedule quantity 34 is past due by 3 days.,49.64,JSMITH
EX00001268,PO_OVERDUE,HIGH,NEW,4500000298,00030,M500223,KCH1,S100004,2026-06-30,2026-06-01,29,Open schedule quantity 25 is past due by 29 days.,104.00,JSMITH
EX00001269,PO_OVERDUE,HIGH,NEW,4500000299,00010,M500008,KCH1,S100009,2026-06-30,2026-05-02,59,Open schedule quantity 30 is past due by 59 days.,503.10,MWONG
EX00001270,PO_OVERDUE,HIGH,IN_REVIEW,4500000299,00020,M500204,PHX1,S100009,2026-06-30,2026-03-30,92,Open schedule quantity 75 is past due by 92 days.,5493.75,MWONG
EX00001271,PO_OVERDUE,HIGH,NEW,4500000299,00030,M500219,DAL1,S100009,2026-06-30,2026-04-02,89,Open schedule quantity 30 is past due by 89 days.,470.40,MWONG
EX00001272,PO_OVERDUE,MEDIUM,NEW,4500000300,00010,M500127,PHX1,S100014,2026-06-30,2026-06-29,1,Open schedule quantity 115 is past due by 1 days.,554.30,SYSTEM
EX00001273,ACK_MISSING,MEDIUM,NEW,4500000300,00030,M500177,KCH1,S100014,2026-06-30,2026-08-14,0,Supplier acknowledgement missing after PO creation.,297.66,SYSTEM
EX00001274,ACK_MISSING,MEDIUM,IN_REVIEW,4500000300,00030,M500177,KCH1,S100014,2026-06-30,2026-08-12,0,Supplier acknowledgement missing after PO creation.,225.06,SYSTEM
EX00001275,ACK_MISSING,MEDIUM,IN_REVIEW,4500000300,00030,M500177,KCH1,S100014,2026-06-30,2026-08-25,0,Supplier acknowledgement missing after PO creation.,384.78,SYSTEM
EX00001276,DELETION_FLAG_ACTIVE,MEDIUM,IN_REVIEW,4500000300,00040,M500088,AUS1,S100014,2026-06-30,2026-07-10,0,PO item has deletion flag but still appears in open supply view.,45.15,SYSTEM
EX00001277,DELETION_FLAG_ACTIVE,MEDIUM,NEW,4500000300,00040,M500088,AUS1,S100014,2026-06-30,2026-07-20,0,PO item has deletion flag but still appears in open supply view.,38.70,SYSTEM
EX00001278,DELETION_FLAG_ACTIVE,MEDIUM,IN_REVIEW,4500000300,00040,M500088,AUS1,S100014,2026-06-30,2026-07-22,0,PO item has deletion flag but still appears in open supply view.,45.15,SYSTEM
EX00001279,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000300,00050,M500121,DAL1,S100014,2026-06-30,2026-06-19,11,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00001280,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000300,00060,M500233,KCH1,S100014,2026-06-30,2026-06-26,4,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00001281,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000300,00060,M500233,KCH1,S100014,2026-06-30,2026-09-19,0,Supplier committed date is later than requested delivery date.,190.80,SYSTEM
EX00001282,SUPPLIER_COMMIT_LATE,HIGH,ACTION_DRAFTED,4500000300,00060,M500233,KCH1,S100014,2026-06-30,2026-09-14,0,Supplier committed date is later than requested delivery date.,445.50,SYSTEM
EX00001283,ACK_MISSING,MEDIUM,NEW,4500000300,00070,M500057,PHX1,S100014,2026-06-30,2026-06-29,1,Supplier acknowledgement missing after PO creation.,0.00,SYSTEM
EX00001284,ACK_MISSING,MEDIUM,NEW,4500000300,00070,M500057,PHX1,S100014,2026-06-30,2026-08-01,0,Supplier acknowledgement missing after PO creation.,2008.25,SYSTEM
EX00001285,PO_OVERDUE,HIGH,IN_REVIEW,4500000301,00010,M500095,KCH1,S100001,2026-06-30,2026-05-03,58,Open schedule quantity 169 is past due by 58 days.,757.12,LGARCIA
EX00001286,PO_OVERDUE,HIGH,NEW,4500000301,00020,M500046,DAL1,S100001,2026-06-30,2026-05-21,40,Open schedule quantity 5 is past due by 40 days.,4.00,LGARCIA
EX00001287,PO_OVERDUE,HIGH,NEW,4500000301,00020,M500046,DAL1,S100001,2026-06-30,2026-05-24,37,Open schedule quantity 29 is past due by 37 days.,23.20,LGARCIA
EX00001288,PO_OVERDUE,HIGH,NEW,4500000301,00030,M500066,KCH1,S100001,2026-06-30,2026-05-24,37,Open schedule quantity 2 is past due by 37 days.,12.48,LGARCIA
EX00001289,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000301,00030,M500066,KCH1,S100001,2026-06-30,2026-05-26,35,Open schedule quantity 3 is past due by 35 days.,18.72,LGARCIA
EX00001290,PO_OVERDUE,HIGH,IN_REVIEW,4500000301,00040,M500209,AUS1,S100001,2026-06-30,2026-06-07,23,Open schedule quantity 36 is past due by 23 days.,365.40,LGARCIA
EX00001291,PO_OVERDUE,HIGH,NEW,4500000301,00050,M500202,KCH1,S100001,2026-06-30,2026-04-29,62,Open schedule quantity 20 is past due by 62 days.,532.20,LGARCIA
EX00001292,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000301,00050,M500202,KCH1,S100001,2026-06-30,2026-05-05,56,Open schedule quantity 1 is past due by 56 days.,26.61,LGARCIA
EX00001293,PO_OVERDUE,HIGH,NEW,4500000301,00060,M500045,MTY1,S100001,2026-06-30,2026-04-17,74,Open schedule quantity 6 is past due by 74 days.,24.72,LGARCIA
EX00001294,PO_OVERDUE,HIGH,IN_REVIEW,4500000302,00020,M500116,PHX1,S100009,2026-06-30,2026-03-15,107,Open schedule quantity 812 is past due by 107 days.,15850.24,JSMITH
EX00001295,PO_OVERDUE,HIGH,NEW,4500000302,00030,M500071,PHX1,S100009,2026-06-30,2026-05-27,34,Open schedule quantity 5 is past due by 34 days.,183.45,JSMITH
EX00001296,PO_OVERDUE,HIGH,IN_REVIEW,4500000302,00030,M500071,PHX1,S100009,2026-06-30,2026-05-26,35,Open schedule quantity 126 is past due by 35 days.,4622.94,JSMITH
EX00001297,ACK_MISSING,MEDIUM,IN_REVIEW,4500000302,00030,M500071,PHX1,S100009,2026-06-30,2026-05-30,31,Supplier acknowledgement missing after PO creation.,0.00,JSMITH
EX00001298,DELETION_FLAG_ACTIVE,MEDIUM,NEW,4500000302,00040,M500131,MTY1,S100009,2026-06-30,2026-05-23,38,PO item has deletion flag but still appears in open supply view.,0.00,JSMITH
EX00001299,PO_OVERDUE,HIGH,IN_REVIEW,4500000302,00040,M500131,MTY1,S100009,2026-06-30,2026-06-05,25,Open schedule quantity 151 is past due by 25 days.,1431.48,JSMITH
EX00001300,PO_OVERDUE,HIGH,NEW,4500000302,00060,M500041,DAL1,S100009,2026-06-30,2026-05-13,48,Open schedule quantity 117 is past due by 48 days.,300.69,JSMITH
EX00001301,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000302,00070,M500008,KCH1,S100009,2026-06-30,2026-03-20,102,Open schedule quantity 120 is past due by 102 days.,1568.40,JSMITH
EX00001302,PO_OVERDUE,HIGH,IN_REVIEW,4500000302,00070,M500008,KCH1,S100009,2026-06-30,2026-04-02,89,Open schedule quantity 178 is past due by 89 days.,2326.46,JSMITH
EX00001303,PO_OVERDUE,HIGH,IN_REVIEW,4500000302,00070,M500008,KCH1,S100009,2026-06-30,2026-03-30,92,Open schedule quantity 287 is past due by 92 days.,3751.09,JSMITH
EX00001304,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000303,00010,M500281,PHX1,S100039,2026-06-30,2026-06-23,7,Open schedule quantity 3 is past due by 7 days.,36.66,SYSTEM
EX00001305,PO_OVERDUE,HIGH,NEW,4500000303,00050,M500030,PHX1,S100039,2026-06-30,2026-06-20,10,Open schedule quantity 14 is past due by 10 days.,958.86,SYSTEM
EX00001306,PO_OVERDUE,HIGH,RESOLVED,4500000305,00010,M500048,MTY1,S100016,2026-06-30,2026-04-02,89,Open schedule quantity 31 is past due by 89 days.,90.52,SYSTEM
EX00001307,PO_OVERDUE,HIGH,IN_REVIEW,4500000305,00010,M500048,MTY1,S100016,2026-06-30,2026-04-04,87,Open schedule quantity 104 is past due by 87 days.,303.68,SYSTEM
EX00001308,PO_OVERDUE,HIGH,IN_REVIEW,4500000305,00020,M500003,AUS1,S100016,2026-06-30,2026-05-27,34,Open schedule quantity 6 is past due by 34 days.,2.70,SYSTEM
EX00001309,PO_OVERDUE,HIGH,IN_REVIEW,4500000305,00020,M500003,AUS1,S100016,2026-06-30,2026-06-08,22,Open schedule quantity 15 is past due by 22 days.,6.75,SYSTEM
EX00001310,PO_OVERDUE,HIGH,NEW,4500000305,00020,M500003,AUS1,S100016,2026-06-30,2026-06-10,20,Open schedule quantity 9 is past due by 20 days.,4.05,SYSTEM
EX00001311,PO_OVERDUE,HIGH,NEW,4500000305,00030,M500034,AUS1,S100016,2026-06-30,2026-04-29,62,Open schedule quantity 192 is past due by 62 days.,2547.84,SYSTEM
EX00001312,PO_OVERDUE,MEDIUM,ACTION_DRAFTED,4500000306,00010,M500057,AUS1,S100006,2026-06-30,2026-06-26,4,Open schedule quantity 97 is past due by 4 days.,161.99,LGARCIA
EX00001313,PO_OVERDUE,HIGH,NEW,4500000306,00010,M500057,AUS1,S100006,2026-06-30,2026-06-22,8,Open schedule quantity 363 is past due by 8 days.,606.21,LGARCIA
EX00001314,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000306,00020,M500196,DAL1,S100006,2026-06-30,2026-04-23,68,Open schedule quantity 245 is past due by 68 days.,3312.40,LGARCIA
EX00001315,PO_OVERDUE,HIGH,IN_REVIEW,4500000306,00040,M500093,AUS1,S100006,2026-06-30,2026-06-02,28,Open schedule quantity 34 is past due by 28 days.,358.02,LGARCIA
EX00001316,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000307,00010,M500273,AUS1,S100024,2026-06-30,2026-06-06,24,Supplier committed date is later than requested delivery date.,0.00,JSMITH
EX00001317,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000307,00020,M500273,AUS1,S100024,2026-06-30,2026-08-05,0,Supplier committed date is later than requested delivery date.,77.28,JSMITH
EX00001318,PO_OVERDUE,MEDIUM,NEW,4500000307,00020,M500273,AUS1,S100024,2026-06-30,2026-06-28,2,Open schedule quantity 6 is past due by 2 days.,16.56,JSMITH
EX00001319,DELETION_FLAG_ACTIVE,MEDIUM,NEW,4500000309,00010,M500165,PHX1,S100023,2026-06-30,2026-05-21,40,PO item has deletion flag but still appears in open supply view.,0.00,APATEL
EX00001320,PO_OVERDUE,HIGH,IN_REVIEW,4500000309,00020,M500131,KCH1,S100023,2026-06-30,2026-06-13,17,Open schedule quantity 193 is past due by 17 days.,1943.51,APATEL
EX00001321,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000312,00010,M500218,PHX1,S100031,2026-06-30,2026-06-29,1,Open schedule quantity 391 is past due by 1 days.,3933.46,MWONG
EX00001322,PO_OVERDUE,HIGH,NEW,4500000312,00010,M500218,PHX1,S100031,2026-06-30,2026-06-12,18,Open schedule quantity 367 is past due by 18 days.,3692.02,MWONG
EX00001323,PO_OVERDUE,HIGH,NEW,4500000312,00020,M500239,PHX1,S100031,2026-06-30,2026-05-17,44,Open schedule quantity 2 is past due by 44 days.,1.60,MWONG
EX00001324,PO_OVERDUE,HIGH,NEW,4500000312,00020,M500239,PHX1,S100031,2026-06-30,2026-05-25,36,Open schedule quantity 1 is past due by 36 days.,0.80,MWONG
EX00001325,PO_OVERDUE,HIGH,NEW,4500000312,00030,M500037,KCH1,S100031,2026-06-30,2026-05-22,39,Open schedule quantity 194 is past due by 39 days.,323.98,MWONG
EX00001326,PO_OVERDUE,HIGH,NEW,4500000312,00030,M500037,KCH1,S100031,2026-06-30,2026-06-03,27,Open schedule quantity 22 is past due by 27 days.,36.74,MWONG
EX00001327,PO_OVERDUE,HIGH,NEW,4500000312,00030,M500037,KCH1,S100031,2026-06-30,2026-05-30,31,Open schedule quantity 91 is past due by 31 days.,151.97,MWONG
EX00001328,PO_OVERDUE,MEDIUM,NEW,4500000312,00040,M500076,AUS1,S100031,2026-06-30,2026-06-26,4,Open schedule quantity 9 is past due by 4 days.,178.02,MWONG
EX00001329,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000313,00030,M500120,MTY1,S100040,2026-06-30,2026-07-08,0,Supplier committed date is later than requested delivery date.,403.38,JSMITH
EX00001330,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000313,00030,M500120,MTY1,S100040,2026-06-30,2026-07-16,0,Supplier committed date is later than requested delivery date.,74.70,JSMITH
EX00001331,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000313,00030,M500120,MTY1,S100040,2026-06-30,2026-07-14,0,Supplier committed date is later than requested delivery date.,517.92,JSMITH
EX00001332,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000313,00040,M500060,MTY1,S100040,2026-06-30,2026-06-13,17,Open schedule quantity 106 is past due by 17 days.,5452.64,JSMITH
EX00001333,ACK_MISSING,MEDIUM,NEW,4500000314,00020,M500059,PHX1,S100008,2026-06-30,2026-05-08,53,Supplier acknowledgement missing after PO creation.,0.00,JSMITH
EX00001334,ACK_MISSING,MEDIUM,IN_REVIEW,4500000314,00020,M500059,PHX1,S100008,2026-06-30,2026-05-13,48,Supplier acknowledgement missing after PO creation.,0.00,JSMITH
EX00001335,ACK_MISSING,MEDIUM,NEW,4500000314,00020,M500059,PHX1,S100008,2026-06-30,2026-05-15,46,Supplier acknowledgement missing after PO creation.,0.00,JSMITH
EX00001336,PO_OVERDUE,MEDIUM,ACTION_DRAFTED,4500000315,00020,M500250,AUS1,S100041,2026-06-30,2026-06-27,3,Open schedule quantity 23 is past due by 3 days.,140.30,JSMITH
EX00001337,PO_OVERDUE,HIGH,NEW,4500000316,00020,M500096,MTY1,S100027,2026-06-30,2026-06-05,25,Open schedule quantity 1 is past due by 25 days.,15.25,JSMITH
EX00001338,PO_OVERDUE,HIGH,IN_REVIEW,4500000316,00020,M500096,MTY1,S100027,2026-06-30,2026-06-18,12,Open schedule quantity 63 is past due by 12 days.,960.75,JSMITH
EX00001339,PO_OVERDUE,HIGH,NEW,4500000316,00030,M500166,DAL1,S100027,2026-06-30,2026-06-10,20,Open schedule quantity 9 is past due by 20 days.,58.50,JSMITH
EX00001340,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000316,00040,M500013,MTY1,S100027,2026-06-30,2026-06-14,16,Open schedule quantity 45 is past due by 16 days.,920.25,JSMITH
EX00001341,PO_OVERDUE,MEDIUM,NEW,4500000316,00050,M500187,PHX1,S100027,2026-06-30,2026-06-28,2,Open schedule quantity 5 is past due by 2 days.,11.20,JSMITH
EX00001342,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000316,00050,M500187,PHX1,S100027,2026-06-30,2026-06-27,3,Open schedule quantity 5 is past due by 3 days.,11.20,JSMITH
EX00001343,ACK_MISSING,MEDIUM,NEW,4500000316,00060,M500113,PHX1,S100027,2026-06-30,2026-08-03,0,Supplier acknowledgement missing after PO creation.,23990.00,JSMITH
EX00001344,DELETION_FLAG_ACTIVE,MEDIUM,NEW,4500000317,00020,M500201,DAL1,S100037,2026-06-30,2026-07-21,0,PO item has deletion flag but still appears in open supply view.,3160.00,LGARCIA
EX00001345,PO_OVERDUE,HIGH,NEW,4500000318,00010,M500068,AUS1,S100022,2026-06-30,2026-05-06,55,Open schedule quantity 346 is past due by 55 days.,1965.28,APATEL
EX00001346,ACK_MISSING,MEDIUM,NEW,4500000318,00020,M500126,KCH1,S100022,2026-06-30,2026-05-01,60,Supplier acknowledgement missing after PO creation.,0.00,APATEL
EX00001347,PO_OVERDUE,HIGH,NEW,4500000318,00050,M500126,KCH1,S100022,2026-06-30,2026-06-09,21,Open schedule quantity 14 is past due by 21 days.,36.68,APATEL
EX00001348,PO_OVERDUE,HIGH,IN_REVIEW,4500000319,00020,M500132,AUS1,S100043,2026-06-30,2026-06-05,25,Open schedule quantity 5 is past due by 25 days.,59.70,JSMITH
EX00001349,PO_OVERDUE,HIGH,NEW,4500000319,00020,M500132,AUS1,S100043,2026-06-30,2026-06-17,13,Open schedule quantity 257 is past due by 13 days.,3068.58,JSMITH
EX00001350,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000319,00030,M500229,KCH1,S100043,2026-06-30,2026-07-10,0,Supplier acknowledgement missing after PO creation.,426.80,JSMITH
EX00001351,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000319,00030,M500229,KCH1,S100043,2026-06-30,2026-07-24,0,Supplier acknowledgement missing after PO creation.,1469.60,JSMITH
EX00001352,PO_OVERDUE,HIGH,IN_REVIEW,4500000320,00010,M500133,MTY1,S100011,2026-06-30,2026-06-13,17,Open schedule quantity 60 is past due by 17 days.,2239.20,JSMITH
EX00001353,SUPPLIER_COMMIT_LATE,HIGH,RESOLVED,4500000320,00030,M500016,PHX1,S100011,2026-06-30,2026-09-11,0,Supplier committed date is later than requested delivery date.,71.04,JSMITH
EX00001354,PO_OVERDUE,HIGH,IN_REVIEW,4500000320,00030,M500016,PHX1,S100011,2026-06-30,2026-06-13,17,Open schedule quantity 72 is past due by 17 days.,426.24,JSMITH
EX00001355,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000321,00010,M500271,DAL1,S100003,2026-06-30,2026-05-23,38,Open schedule quantity 3 is past due by 38 days.,12.90,APATEL
EX00001356,PO_OVERDUE,HIGH,NEW,4500000321,00010,M500271,DAL1,S100003,2026-06-30,2026-05-23,38,Open schedule quantity 5 is past due by 38 days.,21.50,APATEL
EX00001357,ACK_MISSING,MEDIUM,NEW,4500000321,00020,M500264,DAL1,S100003,2026-06-30,2026-07-15,0,Supplier acknowledgement missing after PO creation.,123.38,APATEL
EX00001358,PO_OVERDUE,HIGH,RESOLVED,4500000321,00030,M500155,DAL1,S100003,2026-06-30,2026-06-20,10,Open schedule quantity 11 is past due by 10 days.,171.38,APATEL
EX00001359,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000321,00040,M500118,AUS1,S100003,2026-06-30,2026-06-24,6,Open schedule quantity 6 is past due by 6 days.,23.04,APATEL
EX00001360,PO_OVERDUE,MEDIUM,NEW,4500000321,00050,M500267,AUS1,S100003,2026-06-30,2026-06-27,3,Open schedule quantity 29 is past due by 3 days.,209.96,APATEL
EX00001361,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000321,00050,M500267,AUS1,S100003,2026-06-30,2026-07-20,0,Supplier committed date is later than requested delivery date.,188.24,APATEL
EX00001362,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000321,00050,M500267,AUS1,S100003,2026-06-30,2026-07-31,0,Supplier committed date is later than requested delivery date.,412.68,APATEL
EX00001363,PO_OVERDUE,HIGH,RESOLVED,4500000321,00060,M500077,DAL1,S100003,2026-06-30,2026-06-11,19,Open schedule quantity 90 is past due by 19 days.,922.50,APATEL
EX00001364,ACK_MISSING,MEDIUM,NEW,4500000321,00070,M500274,AUS1,S100003,2026-06-30,2026-07-02,0,Supplier acknowledgement missing after PO creation.,5124.00,APATEL
EX00001365,ACK_MISSING,MEDIUM,IN_REVIEW,4500000322,00030,M500180,AUS1,S100010,2026-06-30,2026-07-04,0,Supplier acknowledgement missing after PO creation.,23675.75,LGARCIA
EX00001366,ACK_MISSING,MEDIUM,NEW,4500000322,00030,M500180,AUS1,S100010,2026-06-30,2026-07-14,0,Supplier acknowledgement missing after PO creation.,382194.25,LGARCIA
EX00001367,PO_OVERDUE,HIGH,NEW,4500000323,00020,M500211,AUS1,S100027,2026-06-30,2026-06-20,10,Open schedule quantity 2 is past due by 10 days.,64.00,JSMITH
EX00001368,PO_OVERDUE,HIGH,IN_REVIEW,4500000323,00050,M500113,PHX1,S100027,2026-06-30,2026-06-20,10,Open schedule quantity 88 is past due by 10 days.,1646.48,JSMITH
EX00001369,ACK_MISSING,MEDIUM,NEW,4500000324,00010,M500109,KCH1,S100009,2026-06-30,2026-06-20,10,Supplier acknowledgement missing after PO creation.,0.00,SYSTEM
EX00001370,ACK_MISSING,MEDIUM,RESOLVED,4500000324,00010,M500109,KCH1,S100009,2026-06-30,2026-07-01,0,Supplier acknowledgement missing after PO creation.,58.00,SYSTEM
EX00001371,ACK_MISSING,MEDIUM,RESOLVED,4500000324,00010,M500109,KCH1,S100009,2026-06-30,2026-07-02,0,Supplier acknowledgement missing after PO creation.,366.56,SYSTEM
EX00001372,PO_OVERDUE,HIGH,NEW,4500000324,00020,M500041,KCH1,S100009,2026-06-30,2026-06-05,25,Open schedule quantity 139 is past due by 25 days.,233.52,SYSTEM
EX00001373,PO_OVERDUE,MEDIUM,NEW,4500000324,00030,M500260,KCH1,S100009,2026-06-30,2026-06-28,2,Open schedule quantity 1 is past due by 2 days.,1.11,SYSTEM
EX00001374,PO_OVERDUE,HIGH,IN_REVIEW,4500000324,00030,M500260,KCH1,S100009,2026-06-30,2026-04-25,66,Open schedule quantity 1 is past due by 66 days.,1.11,SYSTEM
EX00001375,PO_OVERDUE,HIGH,IN_REVIEW,4500000324,00040,M500004,MTY1,S100009,2026-06-30,2026-04-20,71,Open schedule quantity 7 is past due by 71 days.,180.39,SYSTEM
EX00001376,PO_OVERDUE,HIGH,NEW,4500000325,00030,M500210,DAL1,S100002,2026-06-30,2026-06-22,8,Open schedule quantity 9 is past due by 8 days.,172.80,MWONG
EX00001377,PO_OVERDUE,MEDIUM,NEW,4500000325,00030,M500210,DAL1,S100002,2026-06-30,2026-06-27,3,Open schedule quantity 59 is past due by 3 days.,1132.80,MWONG
EX00001378,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000325,00040,M500285,AUS1,S100002,2026-06-30,2026-07-14,0,Supplier acknowledgement missing after PO creation.,1535.20,MWONG
EX00001379,PO_OVERDUE,HIGH,RESOLVED,4500000325,00040,M500285,AUS1,S100002,2026-06-30,2026-06-22,8,Open schedule quantity 1 is past due by 8 days.,1.90,MWONG
EX00001380,PO_OVERDUE,HIGH,IN_REVIEW,4500000327,00010,M500061,DAL1,S100020,2026-06-30,2026-05-18,43,Open schedule quantity 5 is past due by 43 days.,27.65,APATEL
EX00001381,PO_OVERDUE,HIGH,NEW,4500000327,00030,M500032,MTY1,S100020,2026-06-30,2026-05-21,40,Open schedule quantity 14 is past due by 40 days.,58.80,APATEL
EX00001382,PO_OVERDUE,HIGH,NEW,4500000327,00040,M500126,MTY1,S100020,2026-06-30,2026-04-26,65,Open schedule quantity 51 is past due by 65 days.,139.74,APATEL
EX00001383,PO_OVERDUE,HIGH,IN_REVIEW,4500000328,00020,M500158,KCH1,S100024,2026-06-30,2026-06-20,10,Open schedule quantity 2 is past due by 10 days.,16.88,APATEL
EX00001384,PO_OVERDUE,HIGH,NEW,4500000328,00030,M500215,DAL1,S100024,2026-06-30,2026-06-22,8,Open schedule quantity 1 is past due by 8 days.,4.18,APATEL
EX00001385,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000330,00020,M500085,MTY1,S100048,2026-06-30,2026-09-01,0,Supplier acknowledgement missing after PO creation.,17.80,LGARCIA
EX00001386,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000330,00020,M500085,MTY1,S100048,2026-06-30,2026-09-04,0,Supplier acknowledgement missing after PO creation.,1272.70,LGARCIA
EX00001387,ACK_MISSING,MEDIUM,IN_REVIEW,4500000330,00020,M500085,MTY1,S100048,2026-06-30,2026-09-05,0,Supplier acknowledgement missing after PO creation.,1993.60,LGARCIA
EX00001388,PO_OVERDUE,HIGH,NEW,4500000331,00010,M500246,PHX1,S100019,2026-06-30,2026-05-15,46,Open schedule quantity 2 is past due by 46 days.,8.66,APATEL
EX00001389,PO_OVERDUE,HIGH,RESOLVED,4500000331,00010,M500246,PHX1,S100019,2026-06-30,2026-05-16,45,Open schedule quantity 1 is past due by 45 days.,4.33,APATEL
EX00001390,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000331,00010,M500246,PHX1,S100019,2026-06-30,2026-06-08,22,Open schedule quantity 23 is past due by 22 days.,99.59,APATEL
EX00001391,PO_OVERDUE,HIGH,IN_REVIEW,4500000331,00030,M500246,PHX1,S100019,2026-06-30,2026-05-20,41,Open schedule quantity 119 is past due by 41 days.,351.05,APATEL
