material_doc,material_doc_year,po_number,item_number,movement_type,posting_date,received_qty,plant,storage_location,batch_number,created_by,reference_doc
5000001779,2026,4500000272,00030,101,2026-06-02,80,PHX1,0001,,WHUSER1,4500000272
5000001780,2026,4500000273,00010,105,2026-04-02,7,KCH1,0001,B40029,RFSCAN,4500000273
5000001781,2026,4500000273,00020,105,2026-04-24,36,KCH1,0001,,RFSCAN,4500000273
5000001782,2026,4500000273,00020,101,2026-04-25,63,KCH1,0001,,RFSCAN,4500000273
5000001783,2026,4500000273,00030,103,2026-04-25,20,AUS1,0001,B60032,SYSTEM,4500000273
5000001784,2026,4500000273,00040,101,2026-05-26,50,MTY1,0001,,SYSTEM,4500000273
5000001785,2026,4500000273,00040,101,2026-04-30,3,MTY1,0001,,WHUSER2,4500000273
5000001786,2026,4500000273,00040,101,2026-05-04,24,MTY1,0001,,WHUSER1,4500000273
5000001787,2026,4500000273,00050,101,2026-04-07,19,KCH1,0001,,RFSCAN,4500000273
5000001788,2026,4500000274,00010,101,2026-05-08,29,PHX1,0001,B68984,WHUSER1,4500000274
5000001789,2026,4500000274,00010,101,2026-05-19,15,PHX1,0001,B50386,WHUSER1,4500000274
5000001790,2026,4500000274,00010,101,2026-05-12,20,PHX1,0001,B65645,WHUSER1,4500000274
5000001791,2026,4500000274,00020,101,2026-05-27,1,KCH1,0001,B54068,WHUSER1,4500000274
5000001792,2026,4500000274,00020,105,2026-06-04,20,KCH1,0001,B63628,RFSCAN,4500000274
5000001793,2026,4500000274,00020,101,2026-06-13,15,KCH1,0001,B85661,RFSCAN,4500000274
5000001794,2026,4500000274,00030,101,2026-05-20,70,KCH1,0001,B59511,SYSTEM,4500000274
5000001795,2026,4500000274,00040,101,2026-05-24,168,PHX1,0001,,SYSTEM,4500000274
5000001796,2026,4500000274,00040,101,2026-05-19,270,PHX1,0001,,SYSTEM,4500000274
5000001797,2026,4500000274,00040,101,2026-05-26,378,PHX1,0001,,SYSTEM,4500000274
5000001798,2026,4500000274,00050,101,2026-04-26,14,KCH1,0001,,RFSCAN,4500000274
5000001799,2026,4500000274,00050,101,2026-05-22,30,KCH1,0001,,WHUSER1,4500000274
5000001800,2026,4500000274,00060,101,2026-06-16,37,KCH1,0001,,WHUSER2,4500000274
5000001801,2026,4500000274,00060,101,2026-05-01,7,KCH1,0001,,WHUSER2,4500000274
5000001802,2026,4500000274,00060,101,2026-05-25,32,KCH1,0001,,WHUSER2,4500000274
5000001803,2026,4500000274,00070,101,2026-05-08,7,DAL1,0001,,SYSTEM,4500000274
5000001804,2026,4500000274,00070,101,2026-05-04,52,DAL1,0001,,WHUSER2,4500000274
5000001805,2026,4500000275,00010,101,2026-05-25,1000,DAL1,0001,B18494,SYSTEM,4500000275
5000001806,2026,4500000275,00020,101,2026-04-03,2,DAL1,0001,,RFSCAN,4500000275
5000001807,2026,4500000275,00020,101,2026-04-03,3,DAL1,REC1,,RFSCAN,4500000275
5000001808,2026,4500000275,00020,103,2026-04-20,24,DAL1,0001,,WHUSER2,4500000275
5000001809,2026,4500000275,00030,101,2026-05-19,37,PHX1,0001,,WHUSER1,4500000275
5000001810,2026,4500000275,00040,101,2026-04-10,7,AUS1,0001,B72962,WHUSER1,4500000275
5000001811,2026,4500000275,00040,101,2026-04-16,1,AUS1,0001,B53338,WHUSER2,4500000275
5000001812,2026,4500000275,00040,101,2026-05-28,3,AUS1,0001,B98393,WHUSER2,4500000275
5000001813,2026,4500000275,00050,101,2026-06-03,33,DAL1,0001,,WHUSER2,4500000275
5000001814,2026,4500000275,00060,101,2026-03-26,20,DAL1,0001,B71285,RFSCAN,4500000275
5000001815,2026,4500000275,00060,101,2026-03-31,3,DAL1,0001,B43101,SYSTEM,4500000275
5000001816,2026,4500000275,00060,101,2026-04-03,13,DAL1,0001,B54393,WHUSER1,4500000275
5000001817,2026,4500000275,00070,101,2026-05-25,149,AUS1,0001,B23725,SYSTEM,4500000275
5000001818,2026,4500000275,00070,101,2026-05-16,84,AUS1,0001,B71534,WHUSER1,4500000275
5000001819,2026,4500000276,00010,101,2026-07-17,190,KCH1,0001,,RFSCAN,4500000276
5000001820,2026,4500000276,00010,101,2026-05-20,476,KCH1,0001,,WHUSER1,4500000276
5000001821,2026,4500000276,00010,101,2026-05-03,355,KCH1,0001,,WHUSER1,4500000276
5000001822,2026,4500000276,00020,101,2026-07-18,6,AUS1,0001,B90782,SYSTEM,4500000276
5000001823,2026,4500000276,00030,101,2026-06-06,38,PHX1,0001,,WHUSER1,4500000276
5000001824,2026,4500000276,00030,101,2026-05-21,13,PHX1,0001,,RFSCAN,4500000276
5000001825,2026,4500000276,00030,101,2026-05-23,49,PHX1,0001,,SYSTEM,4500000276
5000001826,2026,4500000276,00040,101,2026-08-08,201,PHX1,0001,,RFSCAN,4500000276
5000001827,2026,4500000277,00010,101,2026-07-29,142,PHX1,0001,,WHUSER2,4500000277
5000001828,2026,4500000277,00010,101,2026-08-10,1824,PHX1,0001,,WHUSER2,4500000277
5000001829,2026,4500000278,00010,101,2026-04-27,3,MTY1,0001,,WHUSER1,4500000278
5000001830,2026,4500000278,00010,103,2026-05-08,27,MTY1,0001,,WHUSER1,4500000278
5000001831,2026,4500000278,00020,101,2026-05-26,961,MTY1,0001,,WHUSER2,4500000278
5000001832,2026,4500000278,00020,101,2026-05-29,841,MTY1,REC1,,SYSTEM,4500000278
5000001833,2026,4500000278,00030,101,2026-04-21,62,MTY1,0001,,RFSCAN,4500000278
5000001834,2026,4500000278,00030,101,2026-04-21,48,MTY1,0001,,SYSTEM,4500000278
5000001835,2026,4500000278,00040,105,2026-06-02,19,DAL1,REC1,,RFSCAN,4500000278
5000001836,2026,4500000278,00040,101,2026-06-18,33,DAL1,0001,,SYSTEM,4500000278
5000001837,2026,4500000278,00040,101,2026-05-25,71,DAL1,0001,,SYSTEM,4500000278
5000001838,2026,4500000279,00010,101,2026-08-17,1,AUS1,0001,,SYSTEM,4500000279
5000001839,2026,4500000279,00010,101,2026-08-19,39,AUS1,0001,,RFSCAN,4500000279
5000001840,2026,4500000279,00020,101,2026-05-17,125,PHX1,0001,B14597,SYSTEM,4500000279
5000001841,2026,4500000279,00020,101,2026-07-11,161,PHX1,0001,B39981,RFSCAN,4500000279
5000001842,2026,4500000280,00030,101,2026-05-27,8,PHX1,0001,,SYSTEM,4500000280
5000001843,2026,4500000280,00030,101,2026-05-29,213,PHX1,0001,,WHUSER2,4500000280
5000001844,2026,4500000280,00030,101,2026-05-01,263,PHX1,0001,,RFSCAN,4500000280
5000001845,2026,4500000281,00010,101,2026-05-16,155,AUS1,0001,,WHUSER2,4500000281
5000001846,2026,4500000281,00010,103,2026-05-09,36,AUS1,0001,,RFSCAN,4500000281
5000001847,2026,4500000281,00010,101,2026-05-28,198,AUS1,0001,,SYSTEM,4500000281
5000001848,2026,4500000282,00010,101,2026-05-17,200,AUS1,0001,B61618,WHUSER2,4500000282
5000001849,2026,4500000282,00020,101,2026-05-07,329,MTY1,0001,,WHUSER1,4500000282
5000001850,2026,4500000282,00060,122,2026-05-09,1218,PHX1,0001,,WHUSER2,4500000282
5000001851,2026,4500000283,00010,101,2026-03-21,26,AUS1,0001,,WHUSER1,4500000283
5000001852,2026,4500000283,00010,101,2026-03-20,9,AUS1,0001,,SYSTEM,4500000283
5000001853,2026,4500000283,00010,101,2026-03-22,65,AUS1,0001,,RFSCAN,4500000283
5000001854,2026,4500000283,00020,101,2026-03-26,5,DAL1,REC1,B82024,WHUSER2,4500000283
5000001855,2026,4500000283,00020,101,2026-03-28,4,DAL1,0001,B24806,WHUSER1,4500000283
5000001856,2026,4500000283,00030,103,2026-03-28,48,DAL1,0001,,WHUSER1,4500000283
5000001857,2026,4500000283,00030,101,2026-03-22,508,DAL1,0001,,WHUSER1,4500000283
5000001858,2026,4500000283,00040,103,2026-05-28,10,KCH1,0001,,SYSTEM,4500000283
5000001859,2026,4500000283,00040,101,2026-05-25,6,KCH1,0001,,WHUSER1,4500000283
5000001860,2026,4500000283,00050,101,2026-03-14,28,KCH1,0001,,RFSCAN,4500000283
5000001861,2026,4500000283,00060,101,2026-05-10,29,PHX1,0001,,WHUSER1,4500000283
5000001862,2026,4500000283,00060,101,2026-05-18,121,PHX1,0001,,WHUSER2,4500000283
5000001863,2026,4500000283,00070,101,2026-04-12,122,DAL1,0001,,WHUSER1,4500000283
5000001864,2026,4500000283,00070,101,2026-05-13,784,DAL1,0001,,WHUSER2,4500000283
5000001865,2026,4500000283,00070,122,2026-04-11,1035,DAL1,0001,,RFSCAN,4500000283
5000001866,2026,4500000284,00010,101,2026-03-02,2250,KCH1,0001,B73576,SYSTEM,4500000284
5000001867,2026,4500000284,00020,101,2026-03-09,324,PHX1,0001,,SYSTEM,4500000284
5000001868,2026,4500000284,00020,101,2026-05-28,965,PHX1,0001,,SYSTEM,4500000284
5000001869,2026,4500000284,00020,101,2026-03-25,1358,PHX1,REC1,,WHUSER2,4500000284
5000001870,2026,4500000284,00030,101,2026-05-24,46,PHX1,0001,,RFSCAN,4500000284
5000001871,2026,4500000284,00030,101,2026-05-27,121,PHX1,0001,,WHUSER1,4500000284
5000001872,2026,4500000284,00040,101,2026-05-27,1,PHX1,0001,,WHUSER1,4500000284
5000001873,2026,4500000284,00040,101,2026-03-14,3,PHX1,0001,,WHUSER1,4500000284
5000001874,2026,4500000284,00040,101,2026-03-10,42,PHX1,0001,,WHUSER1,4500000284
5000001875,2026,4500000284,00050,101,2026-06-04,20,AUS1,0001,,RFSCAN,4500000284
5000001876,2026,4500000284,00060,101,2026-05-27,20,PHX1,0001,,WHUSER1,4500000284
5000001877,2026,4500000284,00070,101,2026-04-08,44,PHX1,0001,,SYSTEM,4500000284
5000001878,2026,4500000284,00070,101,2026-04-24,1210,PHX1,0001,,SYSTEM,4500000284
5000001879,2026,4500000285,00010,105,2026-05-03,23,KCH1,REC1,,WHUSER2,4500000285
5000001880,2026,4500000285,00010,101,2026-05-25,45,KCH1,0001,,WHUSER1,4500000285
5000001881,2026,4500000285,00010,101,2026-05-11,177,KCH1,REC1,,WHUSER1,4500000285
5000001882,2026,4500000286,00010,101,2026-05-26,8,AUS1,0001,B10245,WHUSER1,4500000286
5000001883,2026,4500000286,00010,101,2026-05-27,72,AUS1,0001,B57030,WHUSER2,4500000286
5000001884,2026,4500000286,00020,101,2026-05-25,90,AUS1,0001,,WHUSER1,4500000286
5000001885,2026,4500000286,00020,103,2026-05-25,384,AUS1,0001,,WHUSER2,4500000286
5000001886,2026,4500000286,00030,103,2026-05-21,77,DAL1,0001,,WHUSER2,4500000286
5000001887,2026,4500000286,00030,101,2026-06-03,323,DAL1,0001,,RFSCAN,4500000286
5000001888,2026,4500000286,00040,101,2026-05-01,291,MTY1,0001,B50225,WHUSER2,4500000286
5000001889,2026,4500000286,00050,101,2026-05-10,44,KCH1,0001,,WHUSER2,4500000286
5000001890,2026,4500000286,00050,101,2026-05-05,1788,KCH1,0001,,WHUSER2,4500000286
5000001891,2026,4500000287,00010,101,2026-05-07,977,KCH1,0001,,WHUSER1,4500000287
5000001892,2026,4500000287,00020,101,2026-05-15,1,AUS1,0001,,WHUSER2,4500000287
5000001893,2026,4500000287,00020,101,2026-05-02,13,AUS1,0001,,WHUSER2,4500000287
5000001894,2026,4500000288,00010,101,2026-05-11,559,KCH1,0001,B35051,WHUSER2,4500000288
5000001895,2026,4500000288,00020,101,2026-05-23,210,DAL1,0001,,WHUSER1,4500000288
5000001896,2026,4500000288,00020,101,2026-05-13,174,DAL1,REC1,,WHUSER1,4500000288
5000001897,2026,4500000288,00030,101,2026-04-27,91,PHX1,0001,,WHUSER1,4500000288
5000001898,2026,4500000288,00050,101,2026-05-18,853,KCH1,REC1,B34532,WHUSER1,4500000288
5000001899,2026,4500000288,00050,101,2026-05-23,937,KCH1,REC1,B21267,WHUSER2,4500000288
5000001900,2026,4500000288,00050,101,2026-05-18,1113,KCH1,REC1,B37473,WHUSER1,4500000288
5000001901,2026,4500000288,00060,101,2026-05-27,250,AUS1,0001,,WHUSER2,4500000288
5000001902,2026,4500000288,00070,101,2026-04-08,118,DAL1,0001,,WHUSER1,4500000288
5000001903,2026,4500000288,00070,103,2026-04-16,252,DAL1,0001,,RFSCAN,4500000288
5000001904,2026,4500000288,00070,101,2026-05-27,373,DAL1,0001,,SYSTEM,4500000288
5000001905,2026,4500000289,00010,101,2026-05-04,791,AUS1,0001,,WHUSER2,4500000289
5000001906,2026,4500000289,00020,103,2026-05-27,187,MTY1,0001,B72909,RFSCAN,4500000289
5000001907,2026,4500000289,00020,101,2026-06-05,107,MTY1,0001,B71542,WHUSER1,4500000289
5000001908,2026,4500000290,00010,101,2026-05-26,200,DAL1,0001,,WHUSER2,4500000290
5000001909,2026,4500000291,00010,101,2026-04-18,2,PHX1,0001,,WHUSER2,4500000291
5000001910,2026,4500000291,00010,101,2026-05-26,36,PHX1,0001,,WHUSER1,4500000291
5000001911,2026,4500000292,00010,101,2026-04-27,12,KCH1,0001,,WHUSER1,4500000292
5000001912,2026,4500000292,00010,103,2026-05-11,16,KCH1,0001,,WHUSER1,4500000292
5000001913,2026,4500000292,00030,101,2026-05-11,23,PHX1,0001,,RFSCAN,4500000292
5000001914,2026,4500000292,00040,101,2026-05-25,147,KCH1,0001,,SYSTEM,4500000292
5000001915,2026,4500000292,00040,101,2026-06-03,417,KCH1,0001,,WHUSER2,4500000292
5000001916,2026,4500000292,00040,101,2026-05-05,417,KCH1,0001,,WHUSER2,4500000292
5000001917,2026,4500000292,00050,101,2026-05-06,598,KCH1,0001,,SYSTEM,4500000292
5000001918,2026,4500000293,00010,122,2026-07-16,450,KCH1,REC1,B30683,WHUSER1,4500000293
5000001919,2026,4500000293,00010,101,2026-08-01,873,KCH1,0001,B27327,WHUSER2,4500000293
5000001920,2026,4500000293,00020,101,2026-07-22,289,DAL1,0001,,RFSCAN,4500000293
5000001921,2026,4500000293,00020,101,2026-05-26,568,DAL1,0001,,RFSCAN,4500000293
5000001922,2026,4500000293,00020,101,2026-07-31,643,DAL1,0001,,WHUSER2,4500000293
5000001923,2026,4500000293,00030,101,2026-05-16,125,MTY1,0001,,SYSTEM,4500000293
5000001924,2026,4500000293,00030,101,2026-05-24,28,MTY1,0001,,SYSTEM,4500000293
5000001925,2026,4500000293,00030,101,2026-05-28,117,MTY1,REC1,,WHUSER1,4500000293
5000001926,2026,4500000293,00040,101,2026-06-01,23,PHX1,0001,,SYSTEM,4500000293
5000001927,2026,4500000293,00040,101,2026-05-31,11,PHX1,0001,,RFSCAN,4500000293
5000001928,2026,4500000293,00050,122,2026-06-07,6,AUS1,0001,,SYSTEM,4500000293
5000001929,2026,4500000293,00050,105,2026-06-08,6,AUS1,0001,,SYSTEM,4500000293
5000001930,2026,4500000293,00050,101,2026-06-17,7,AUS1,0001,,WHUSER1,4500000293
5000001931,2026,4500000293,00060,101,2026-05-23,576,MTY1,0001,,RFSCAN,4500000293
5000001932,2026,4500000293,00060,101,2026-05-23,1092,MTY1,0001,,WHUSER2,4500000293
5000001933,2026,4500000293,00070,101,2026-07-21,10,MTY1,0001,,WHUSER1,4500000293
5000001934,2026,4500000293,00070,101,2026-08-01,36,MTY1,REC1,,RFSCAN,4500000293
5000001935,2026,4500000294,00010,101,2026-07-28,3000,DAL1,0001,,WHUSER1,4500000294
5000001936,2026,4500000295,00010,101,2026-04-05,140,DAL1,0001,,SYSTEM,4500000295
5000001937,2026,4500000295,00010,101,2026-04-07,860,DAL1,0001,,RFSCAN,4500000295
5000001938,2026,4500000295,00020,101,2026-05-05,5,MTY1,0001,,WHUSER2,4500000295
5000001939,2026,4500000296,00020,101,2026-05-10,476,AUS1,0001,,RFSCAN,4500000296
5000001940,2026,4500000297,00010,101,2026-03-12,640,MTY1,0001,,WHUSER2,4500000297
5000001941,2026,4500000297,00010,101,2026-03-10,620,MTY1,0001,,RFSCAN,4500000297
5000001942,2026,4500000297,00010,101,2026-03-04,1827,MTY1,REC1,,RFSCAN,4500000297
5000001943,2026,4500000297,00020,101,2026-04-11,86,PHX1,0001,,WHUSER1,4500000297
5000001944,2026,4500000297,00020,101,2026-04-05,1850,PHX1,0001,,RFSCAN,4500000297
5000001945,2026,4500000298,00020,101,2026-05-17,41,MTY1,0001,,SYSTEM,4500000298
5000001946,2026,4500000298,00020,101,2026-05-03,4,MTY1,0001,,WHUSER2,4500000298
5000001947,2026,4500000298,00020,101,2026-05-27,19,MTY1,0001,,SYSTEM,4500000298
5000001948,2026,4500000298,00030,103,2026-05-03,21,KCH1,0001,,WHUSER1,4500000298
5000001949,2026,4500000298,00030,101,2026-05-08,21,KCH1,0001,,SYSTEM,4500000298
5000001950,2026,4500000298,00030,103,2026-04-29,29,KCH1,0001,,WHUSER2,4500000298
5000001951,2026,4500000299,00010,101,2026-05-25,52,KCH1,0001,,SYSTEM,4500000299
5000001952,2026,4500000299,00010,101,2026-05-13,117,KCH1,0001,,WHUSER2,4500000299
5000001953,2026,4500000299,00020,101,2026-03-02,206,PHX1,0001,B83072,RFSCAN,4500000299
5000001954,2026,4500000299,00020,101,2026-03-05,219,PHX1,0001,B64207,WHUSER2,4500000299
5000001955,2026,4500000299,00030,101,2026-05-27,30,DAL1,0001,,WHUSER2,4500000299
5000001956,2026,4500000299,00030,101,2026-03-03,36,DAL1,0001,,WHUSER1,4500000299
5000001957,2026,4500000300,00010,105,2026-05-25,344,PHX1,REC1,,WHUSER2,4500000300
5000001958,2026,4500000300,00010,101,2026-05-29,615,PHX1,0001,,RFSCAN,4500000300
5000001959,2026,4500000300,00050,101,2026-05-28,54,DAL1,0001,,RFSCAN,4500000300
5000001960,2026,4500000300,00060,101,2026-05-23,43,KCH1,0001,,RFSCAN,4500000300
5000001961,2026,4500000300,00070,101,2026-06-04,615,PHX1,0001,,WHUSER2,4500000300
5000001962,2026,4500000301,00010,101,2026-04-06,331,KCH1,0001,,WHUSER1,4500000301
5000001963,2026,4500000301,00020,101,2026-04-26,8,DAL1,0001,,WHUSER2,4500000301
5000001964,2026,4500000301,00020,101,2026-05-26,158,DAL1,0001,,RFSCAN,4500000301
5000001965,2026,4500000301,00030,101,2026-04-28,15,KCH1,0001,,WHUSER2,4500000301
5000001966,2026,4500000301,00040,101,2026-05-08,64,AUS1,0001,,WHUSER2,4500000301
5000001967,2026,4500000301,00050,101,2026-03-25,45,KCH1,0001,,SYSTEM,4500000301
5000001968,2026,4500000301,00050,101,2026-04-10,14,KCH1,REC1,,RFSCAN,4500000301
5000001969,2026,4500000301,00050,101,2026-05-31,23,KCH1,REC1,,WHUSER2,4500000301
5000001970,2026,4500000301,00060,101,2026-03-17,54,MTY1,0001,B57603,WHUSER2,4500000301
5000001971,2026,4500000302,00010,101,2026-03-12,19,PHX1,0001,,WHUSER2,4500000302
5000001972,2026,4500000302,00010,101,2026-03-20,218,PHX1,0001,,WHUSER2,4500000302
5000001973,2026,4500000302,00020,101,2026-02-16,1188,PHX1,0001,,WHUSER1,4500000302
5000001974,2026,4500000302,00030,101,2026-05-25,26,PHX1,0001,,SYSTEM,4500000302
5000001975,2026,4500000302,00030,105,2026-04-28,240,PHX1,0001,,WHUSER2,4500000302
5000001976,2026,4500000302,00030,101,2026-04-28,1603,PHX1,0001,,RFSCAN,4500000302
5000001977,2026,4500000302,00040,101,2026-04-19,511,MTY1,REC1,B95963,WHUSER2,4500000302
5000001978,2026,4500000302,00040,101,2026-05-03,1338,MTY1,0001,B78855,WHUSER1,4500000302
5000001979,2026,4500000302,00050,101,2026-04-21,742,PHX1,0001,B18417,SYSTEM,4500000302
5000001980,2026,4500000302,00060,101,2026-04-13,633,DAL1,0001,,WHUSER1,4500000302
5000001981,2026,4500000302,00070,101,2026-02-15,165,KCH1,0001,,RFSCAN,4500000302
5000001982,2026,4500000302,00070,101,2026-03-07,518,KCH1,0001,,WHUSER2,4500000302
5000001983,2026,4500000302,00070,122,2026-02-28,1732,KCH1,0001,,RFSCAN,4500000302
5000001984,2026,4500000303,00010,101,2026-05-22,5,PHX1,0001,,WHUSER1,4500000303
5000001985,2026,4500000303,00020,103,2026-05-23,22,PHX1,0001,,WHUSER2,4500000303
5000001986,2026,4500000303,00020,101,2026-05-13,78,PHX1,0001,,WHUSER2,4500000303
5000001987,2026,4500000303,00040,101,2026-05-16,24,AUS1,0001,,RFSCAN,4500000303
5000001988,2026,4500000303,00050,101,2026-05-17,23,PHX1,0001,,WHUSER1,4500000303
5000001989,2026,4500000304,00010,101,2026-05-12,50,KCH1,REC1,,WHUSER2,4500000304
5000001990,2026,4500000304,00010,101,2026-05-24,162,KCH1,0001,,WHUSER1,4500000304
5000001991,2026,4500000305,00010,101,2026-03-03,30,MTY1,0001,B51106,SYSTEM,4500000305
5000001992,2026,4500000305,00010,101,2026-03-07,57,MTY1,0001,B72499,SYSTEM,4500000305
5000001993,2026,4500000305,00010,101,2026-03-02,28,MTY1,0001,B40429,WHUSER1,4500000305
5000001994,2026,4500000305,00020,101,2026-04-27,19,AUS1,0001,,RFSCAN,4500000305
5000001995,2026,4500000305,00020,101,2026-05-12,21,AUS1,0001,,WHUSER1,4500000305
5000001996,2026,4500000305,00020,101,2026-05-16,30,AUS1,0001,,WHUSER1,4500000305
5000001997,2026,4500000305,00030,101,2026-05-27,2808,AUS1,REC1,,WHUSER2,4500000305
5000001998,2026,4500000306,00010,103,2026-05-29,85,AUS1,0001,,WHUSER2,4500000306
5000001999,2026,4500000306,00010,101,2026-05-21,205,AUS1,0001,,RFSCAN,4500000306
5000002000,2026,4500000306,00020,105,2026-03-20,2755,DAL1,0001,,RFSCAN,4500000306
5000002001,2026,4500000306,00030,101,2026-05-01,1184,PHX1,0001,,SYSTEM,4500000306
5000002002,2026,4500000306,00040,101,2026-05-27,26,AUS1,0001,,RFSCAN,4500000306
5000002003,2026,4500000307,00010,101,2026-05-12,500,AUS1,0001,,WHUSER2,4500000307
5000002004,2026,4500000307,00020,101,2026-05-30,26,AUS1,0001,,RFSCAN,4500000307
5000002005,2026,4500000308,00010,101,2026-05-12,40,PHX1,0001,,RFSCAN,4500000308
5000002006,2026,4500000309,00010,101,2026-04-23,60,PHX1,0001,B26453,WHUSER1,4500000309
5000002007,2026,4500000309,00020,101,2026-05-11,475,KCH1,REC1,B98025,SYSTEM,4500000309
5000002008,2026,4500000309,00020,101,2026-05-27,375,KCH1,0001,B55444,WHUSER2,4500000309
5000002009,2026,4500000309,00020,101,2026-05-09,457,KCH1,0001,B31090,WHUSER1,4500000309
5000002010,2026,4500000310,00010,101,2026-04-06,152,DAL1,0001,B15851,SYSTEM,4500000310
5000002011,2026,4500000311,00010,101,2026-04-12,364,AUS1,REC1,B74141,WHUSER2,4500000311
5000002012,2026,4500000311,00010,103,2026-04-15,720,AUS1,0001,B69785,RFSCAN,4500000311
5000002013,2026,4500000311,00010,101,2026-04-17,916,AUS1,0001,B19530,WHUSER2,4500000311
5000002014,2026,4500000311,00020,101,2026-04-16,250,PHX1,0001,,WHUSER2,4500000311
5000002015,2026,4500000312,00010,101,2026-06-02,351,PHX1,0001,,RFSCAN,4500000312
5000002016,2026,4500000312,00010,101,2026-05-27,296,PHX1,0001,,WHUSER1,4500000312
5000002017,2026,4500000312,00010,101,2026-05-12,1595,PHX1,0001,,WHUSER1,4500000312
5000002018,2026,4500000312,00020,101,2026-04-15,9,PHX1,0001,,RFSCAN,4500000312
5000002019,2026,4500000312,00020,101,2026-04-13,3,PHX1,0001,,SYSTEM,4500000312
5000002020,2026,4500000312,00020,101,2026-04-22,5,PHX1,REC1,,WHUSER2,4500000312
5000002021,2026,4500000312,00030,122,2026-04-26,284,KCH1,0001,,WHUSER2,4500000312
5000002022,2026,4500000312,00030,103,2026-05-06,106,KCH1,0001,,SYSTEM,4500000312
5000002023,2026,4500000312,00030,101,2026-04-28,303,KCH1,0001,,SYSTEM,4500000312
5000002024,2026,4500000312,00040,101,2026-05-22,21,AUS1,0001,,SYSTEM,4500000312
5000002025,2026,4500000313,00010,101,2026-06-01,4,KCH1,0001,,WHUSER1,4500000313
5000002026,2026,4500000313,00020,101,2026-05-16,142,KCH1,0001,,WHUSER1,4500000313
5000002027,2026,4500000313,00040,101,2026-05-09,254,MTY1,0001,,WHUSER1,4500000313
5000002028,2026,4500000314,00010,103,2026-05-10,5,AUS1,0001,,RFSCAN,4500000314
5000002029,2026,4500000314,00020,101,2026-04-13,24,PHX1,REC1,,RFSCAN,4500000314
5000002030,2026,4500000314,00020,101,2026-04-11,15,PHX1,0001,,WHUSER2,4500000314
5000002031,2026,4500000314,00020,101,2026-04-20,21,PHX1,0001,,WHUSER2,4500000314
5000002032,2026,4500000315,00020,101,2026-05-26,163,AUS1,0001,B98460,RFSCAN,4500000315
5000002033,2026,4500000316,00010,101,2026-05-15,601,DAL1,0001,B41381,RFSCAN,4500000316
5000002034,2026,4500000316,00020,101,2026-05-01,9,MTY1,REC1,,RFSCAN,4500000316
5000002035,2026,4500000316,00020,101,2026-05-21,127,MTY1,0001,,WHUSER2,4500000316
5000002036,2026,4500000316,00030,101,2026-05-04,25,DAL1,0001,,WHUSER1,4500000316
5000002037,2026,4500000316,00030,101,2026-05-12,268,DAL1,0001,,SYSTEM,4500000316
5000002038,2026,4500000316,00040,101,2026-05-11,355,MTY1,0001,,WHUSER2,4500000316
5000002039,2026,4500000316,00050,101,2026-05-25,73,PHX1,0001,,SYSTEM,4500000316
5000002040,2026,4500000316,00050,101,2026-06-02,117,PHX1,0001,,WHUSER2,4500000316
5000002041,2026,4500000318,00010,101,2026-04-09,654,AUS1,0001,,RFSCAN,4500000318
