asn_number,po_number,item_number,schedule_line,supplier_id,shipped_qty,ship_date,expected_delivery_date,carrier,tracking_number,status,last_status_update
ASN00001160,4500000275,00030,0001,S100006,31,2026-05-18,2026-06-22,Local Carrier,21ABA549-14B,DELAYED,2026-05-24
ASN00001161,4500000275,00040,0001,S100006,3,2026-05-19,2026-06-16,FedEx,03C3E671-36D,DELAYED,2026-05-26
ASN00001162,4500000275,00040,0003,S100006,1,,2026-05-29,Local Carrier,271ACDA6-BDB,NOT_SHIPPED,2026-05-28
ASN00001163,4500000275,00050,0001,S100006,27,2026-05-23,2026-05-29,Local Carrier,2221D7A5-35B,IN_TRANSIT,2026-05-25
ASN00001164,4500000275,00060,0002,S100006,2,,2026-06-03,Maersk,A60A63F1-42F,NOT_SHIPPED,2026-05-27
ASN00001165,4500000275,00060,0003,S100006,8,2026-05-23,2026-05-28,Maersk,E9500965-C53,IN_TRANSIT,2026-05-25
ASN00001166,4500000275,00070,0001,S100006,37,2026-05-25,2026-06-02,FedEx,A4B1A74E-464,IN_TRANSIT,2026-05-27
ASN00001167,4500000276,00010,0001,S100043,107,2026-05-28,2026-06-12,DHL,A61BD7C8-DFB,IN_TRANSIT,2026-05-28
ASN00001168,4500000276,00020,0001,S100043,2,2026-05-24,2026-06-02,Maersk,F3A4D5A1-6AF,DELAYED,2026-05-28
ASN00001169,4500000276,00030,0001,S100043,17,2026-05-26,2026-06-18,Maersk,A1B51F3D-12C,DELAYED,2026-05-24
ASN00001170,4500000276,00030,0002,S100043,13,2026-05-25,2026-06-11,Local Carrier,3E2C1C92-F64,DELIVERED,2026-05-25
ASN00001171,4500000276,00030,0003,S100043,5,,2026-06-14,DHL,B48FB86A-2AF,PENDING_PICKUP,2026-05-27
ASN00001172,4500000277,00010,0001,S100007,30,2026-05-21,2026-06-26,Local Carrier,9FC37FB8-380,DELAYED,2026-05-24
ASN00001173,4500000278,00010,0001,S100027,1,2026-05-27,2026-06-10,UPS,71DEA85C-C93,IN_TRANSIT,2026-05-28
ASN00001174,4500000278,00020,0002,S100027,114,,2026-06-10,FedEx,A7A10770-9C1,PENDING_PICKUP,2026-05-23
ASN00001175,4500000278,00030,0002,S100027,68,2026-05-27,2026-05-28,Supplier Truck,0914AF19-563,IN_TRANSIT,2026-05-28
ASN00001176,4500000278,00040,0002,S100027,26,2026-05-23,2026-06-12,FedEx,85614DF6-259,IN_TRANSIT,2026-05-28
ASN00001177,4500000280,00010,0001,S100027,2313,2026-05-21,2026-06-11,Local Carrier,C0646167-D8D,CUSTOMS_HOLD,2026-05-24
ASN00001178,4500000280,00020,0002,S100027,65,2026-05-19,2026-05-24,Local Carrier,6EF8887B-E4A,IN_TRANSIT,2026-05-26
ASN00001179,4500000280,00030,0001,S100027,1,2026-05-18,2026-05-28,UPS,46660CE0-345,IN_TRANSIT,2026-05-27
ASN00001180,4500000280,00040,0002,S100027,45,2026-05-22,2026-05-28,Local Carrier,DBA08052-C81,DELIVERED,2026-05-27
ASN00001181,4500000281,00020,0001,S100027,10,,2026-06-16,Maersk,611948F5-1A9,NOT_SHIPPED,2026-05-27
ASN00001182,4500000281,00020,0002,S100027,85,2026-05-23,2026-06-13,UPS,FB38D869-C2D,IN_TRANSIT,2026-05-25
ASN00001183,4500000282,00020,0002,S100045,1177,,2026-06-15,FedEx,154AF2AA-682,CANCELLED,2026-05-24
ASN00001184,4500000282,00030,0001,S100045,87,,2026-06-08,FedEx,8D2E816A-0CE,PENDING_PICKUP,2026-05-28
ASN00001185,4500000282,00040,0002,S100045,499,2026-05-24,2026-06-08,Local Carrier,BE87B62E-A0D,IN_TRANSIT,2026-05-24
ASN00001186,4500000282,00050,0001,S100045,171,2026-05-18,2026-06-05,DHL,6BC4088F-C73,CUSTOMS_HOLD,2026-05-27
ASN00001187,4500000282,00050,0002,S100045,75,,2026-06-09,Supplier Truck,C567D200-BE8,NOT_SHIPPED,2026-05-25
ASN00001188,4500000282,00050,0003,S100045,807,,2026-05-24,Local Carrier,DE1FEF33-C79,NOT_SHIPPED,2026-05-25
ASN00001189,4500000282,00060,0001,S100045,234,2026-05-19,2026-05-28,Maersk,8A47FABB-FE4,DELIVERED,2026-05-26
ASN00001190,4500000283,00030,0001,S100008,20,2026-05-24,2026-06-12,FedEx,66F67999-6F3,IN_TRANSIT,2026-05-25
ASN00001191,4500000283,00030,0002,S100008,300,2026-05-27,2026-05-28,FedEx,17B5539D-B43,DELIVERED,2026-05-23
ASN00001192,4500000283,00040,0002,S100008,3,2026-05-23,2026-05-30,DHL,C56ECA82-D6B,IN_TRANSIT,2026-05-26
ASN00001193,4500000283,00070,0002,S100008,39,2026-05-28,2026-06-20,DHL,B77DBF27-63F,CUSTOMS_HOLD,2026-05-25
ASN00001194,4500000284,00010,0001,S100039,391,2026-05-27,2026-06-02,FedEx,4D314E58-C2F,IN_TRANSIT,2026-05-23
ASN00001195,4500000284,00020,0001,S100039,188,,2026-06-16,Maersk,79127D23-EBC,NOT_SHIPPED,2026-05-28
ASN00001196,4500000284,00020,0002,S100039,69,,2026-06-03,Maersk,F2B1A2C4-CED,NOT_SHIPPED,2026-05-26
ASN00001197,4500000284,00030,0001,S100039,22,2026-05-18,2026-05-24,FedEx,8E49AFDE-FC3,IN_TRANSIT,2026-05-25
ASN00001198,4500000284,00030,0002,S100039,3,,2026-05-28,DHL,B9983A58-27B,PENDING_PICKUP,2026-05-28
ASN00001199,4500000284,00040,0001,S100039,1,2026-05-22,2026-06-10,Local Carrier,7D86DBE4-83A,CUSTOMS_HOLD,2026-05-27
ASN00001200,4500000284,00040,0003,S100039,5,2026-05-22,2026-06-01,UPS,C6B00F80-73F,IN_TRANSIT,2026-05-23
ASN00001201,4500000285,00010,0001,S100033,4,2026-05-28,2026-06-09,Local Carrier,31B0F9FB-31B,DELAYED,2026-05-23
ASN00001202,4500000285,00020,0001,S100033,3,2026-05-21,2026-06-11,UPS,A8684DD5-D0E,CUSTOMS_HOLD,2026-05-28
ASN00001203,4500000285,00020,0002,S100033,3,,2026-06-13,Supplier Truck,825CADBC-6BC,NOT_SHIPPED,2026-05-27
ASN00001204,4500000285,00030,0001,S100033,122,,2026-06-08,Supplier Truck,F7BCDCE1-2EA,NOT_SHIPPED,2026-05-27
ASN00001205,4500000286,00010,0002,S100024,9,,2026-06-04,DHL,25B9EFD6-88C,PENDING_PICKUP,2026-05-27
ASN00001206,4500000286,00020,0002,S100024,12,2026-05-28,2026-05-30,Maersk,24DBBB91-C84,DELIVERED,2026-05-23
ASN00001207,4500000286,00050,0002,S100024,75,2026-05-20,2026-06-18,Local Carrier,95398928-930,DELAYED,2026-05-25
ASN00001208,4500000287,00010,0001,S100037,322,,2026-06-07,FedEx,B6981EE0-1CF,PENDING_PICKUP,2026-05-23
ASN00001209,4500000288,00020,0001,S100011,14,2026-05-27,2026-06-15,UPS,6F1D7C51-B5F,CUSTOMS_HOLD,2026-05-23
ASN00001210,4500000288,00020,0002,S100011,92,2026-05-25,2026-06-17,Local Carrier,C8C4B604-1F6,IN_TRANSIT,2026-05-27
ASN00001211,4500000288,00040,0001,S100011,737,2026-05-28,2026-06-24,Supplier Truck,099E5258-85C,CUSTOMS_HOLD,2026-05-25
ASN00001212,4500000288,00050,0001,S100011,28,,2026-06-10,Maersk,AEA1CA9D-B04,PENDING_PICKUP,2026-05-25
ASN00001213,4500000288,00050,0003,S100011,10,,2026-06-07,FedEx,207D7543-55F,PENDING_PICKUP,2026-05-28
ASN00001214,4500000288,00070,0003,S100011,5,2026-05-27,2026-06-05,Local Carrier,AB6C5A92-971,IN_TRANSIT,2026-05-24
ASN00001215,4500000289,00010,0001,S100032,120,2026-05-25,2026-06-07,Supplier Truck,F35C46CB-898,IN_TRANSIT,2026-05-27
ASN00001216,4500000289,00020,0002,S100032,99,2026-05-28,2026-06-01,Maersk,90F70A20-5BD,IN_TRANSIT,2026-05-26
ASN00001217,4500000291,00010,0001,S100043,8,2026-05-19,2026-06-14,Local Carrier,5046302B-303,IN_TRANSIT,2026-05-23
ASN00001218,4500000291,00010,0002,S100043,6,2026-05-23,2026-06-06,Maersk,50480C14-8E9,DELIVERED,2026-05-26
ASN00001219,4500000292,00030,0001,S100018,12,2026-05-21,2026-06-13,FedEx,55C43F52-007,DELIVERED,2026-05-27
ASN00001220,4500000292,00030,0002,S100018,17,,2026-06-16,UPS,7A982F79-F81,NOT_SHIPPED,2026-05-24
ASN00001221,4500000292,00050,0001,S100018,103,2026-05-27,2026-05-27,Local Carrier,C337D8C3-8B7,IN_TRANSIT,2026-05-24
ASN00001222,4500000292,00050,0003,S100018,191,2026-05-25,2026-05-27,Maersk,EF403D96-E8D,IN_TRANSIT,2026-05-23
ASN00001223,4500000293,00030,0002,S100032,3,2026-05-22,2026-06-23,Supplier Truck,DB64640B-C97,DELAYED,2026-05-25
ASN00001224,4500000293,00040,0002,S100032,7,,2026-06-13,Local Carrier,1DA3C845-A01,NOT_SHIPPED,2026-05-26
ASN00001225,4500000293,00050,0001,S100032,1,,2026-06-07,FedEx,4A5B6C37-162,CANCELLED,2026-05-24
ASN00001226,4500000293,00060,0002,S100032,237,2026-05-27,2026-06-05,Local Carrier,ACAC8924-83B,IN_TRANSIT,2026-05-24
ASN00001227,4500000293,00070,0001,S100032,4,2026-05-23,2026-06-13,Maersk,835C0976-FC0,DELIVERED,2026-05-27
ASN00001228,4500000295,00020,0001,S100006,1,2026-05-19,2026-06-03,UPS,20C48C02-640,DELAYED,2026-05-28
ASN00001229,4500000295,00020,0003,S100006,3,2026-05-27,2026-06-09,DHL,A1683AD7-DD0,IN_TRANSIT,2026-05-24
ASN00001230,4500000296,00010,0001,S100028,113,2026-05-27,2026-05-29,Maersk,4DF68AED-9AF,DELIVERED,2026-05-24
ASN00001231,4500000296,00020,0001,S100028,2,2026-05-18,2026-06-19,Maersk,AC345B50-FF1,DELAYED,2026-05-25
ASN00001232,4500000297,00020,0002,S100004,58,2026-05-24,2026-06-16,DHL,8449BA3F-177,CUSTOMS_HOLD,2026-05-26
ASN00001233,4500000298,00010,0002,S100004,4,2026-05-19,2026-06-10,Maersk,DBD9075A-E89,DELAYED,2026-05-26
ASN00001234,4500000298,00010,0003,S100004,21,2026-05-18,2026-06-17,FedEx,D3FFC673-029,IN_TRANSIT,2026-05-25
ASN00001235,4500000298,00020,0003,S100004,25,2026-05-19,2026-06-10,Maersk,4310D744-BED,DELIVERED,2026-05-25
ASN00001236,4500000298,00030,0002,S100004,3,2026-05-24,2026-06-16,UPS,FED7973D-19A,DELAYED,2026-05-24
ASN00001237,4500000298,00030,0003,S100004,15,2026-05-18,2026-05-27,DHL,5CE8600E-5A3,DELIVERED,2026-05-23
ASN00001238,4500000299,00010,0001,S100009,26,,2026-06-17,Local Carrier,4D38851E-1CD,NOT_SHIPPED,2026-05-27
ASN00001239,4500000299,00010,0002,S100009,1,2026-05-25,2026-06-13,Maersk,534064BD-BEE,DELAYED,2026-05-25
ASN00001240,4500000299,00030,0002,S100009,28,2026-05-26,2026-05-25,Supplier Truck,B5F7B14F-C4F,IN_TRANSIT,2026-05-23
ASN00001241,4500000300,00010,0001,S100014,99,2026-05-21,2026-06-16,DHL,292CC08B-E5F,DELAYED,2026-05-26
ASN00001242,4500000300,00030,0001,S100014,72,2026-05-23,2026-06-08,Local Carrier,F2BC2336-E40,IN_TRANSIT,2026-05-26
ASN00001243,4500000300,00030,0002,S100014,59,2026-05-28,2026-06-06,Supplier Truck,0C252322-E3F,DELAYED,2026-05-27
ASN00001244,4500000300,00030,0003,S100014,103,2026-05-23,2026-06-25,Supplier Truck,AADBDE0A-10F,DELAYED,2026-05-23
ASN00001245,4500000300,00040,0001,S100014,4,2026-05-19,2026-06-02,FedEx,6C6E9105-10E,DELAYED,2026-05-23
ASN00001246,4500000300,00050,0001,S100014,14,,2026-06-17,DHL,B70DCA28-16C,NOT_SHIPPED,2026-05-28
ASN00001247,4500000300,00060,0002,S100014,127,2026-05-27,2026-05-26,Supplier Truck,BF84F808-A2E,DELIVERED,2026-05-28
ASN00001248,4500000301,00010,0001,S100001,152,,2026-06-06,Local Carrier,DD67EA72-C6A,NOT_SHIPPED,2026-05-27
ASN00001249,4500000301,00020,0001,S100001,5,,2026-06-08,DHL,27CB090B-C17,NOT_SHIPPED,2026-05-24
ASN00001250,4500000301,00020,0002,S100001,13,2026-05-21,2026-06-04,Supplier Truck,C37E23A8-259,IN_TRANSIT,2026-05-25
ASN00001251,4500000301,00030,0002,S100001,3,2026-05-22,2026-06-01,Maersk,D2966619-BFF,IN_TRANSIT,2026-05-28
ASN00001252,4500000301,00050,0002,S100001,1,2026-05-25,2026-05-27,FedEx,EBB997A1-9E8,DELIVERED,2026-05-24
ASN00001253,4500000301,00050,0003,S100001,28,2026-05-21,2026-06-15,FedEx,8F185F23-36C,DELAYED,2026-05-24
ASN00001254,4500000301,00060,0001,S100001,5,2026-05-25,2026-05-28,Maersk,753269B7-7B8,IN_TRANSIT,2026-05-28
ASN00001255,4500000302,00010,0001,S100009,1,2026-05-22,2026-06-11,Local Carrier,1BEB505F-FD9,IN_TRANSIT,2026-05-24
ASN00001256,4500000302,00030,0001,S100009,5,2026-05-22,2026-05-26,UPS,91FE759D-018,IN_TRANSIT,2026-05-27
ASN00001257,4500000302,00040,0002,S100009,95,,2026-06-04,Maersk,05819334-AC2,NOT_SHIPPED,2026-05-26
ASN00001258,4500000302,00050,0001,S100009,4,,2026-06-12,Supplier Truck,63BE60DB-3F8,NOT_SHIPPED,2026-05-26
ASN00001259,4500000302,00070,0002,S100009,89,,2026-05-24,FedEx,F22D4500-68D,NOT_SHIPPED,2026-05-23
ASN00001260,4500000303,00010,0001,S100039,3,2026-05-22,2026-06-15,Supplier Truck,3A5BEF6F-6B1,DELIVERED,2026-05-25
ASN00001261,4500000303,00010,0002,S100039,3,2026-05-28,2026-05-28,Maersk,B0433B7B-1E1,DELIVERED,2026-05-28
ASN00001262,4500000303,00030,0001,S100039,617,2026-05-21,2026-05-28,UPS,E7BD0F08-1D2,IN_TRANSIT,2026-05-24
ASN00001263,4500000303,00040,0001,S100039,6,2026-05-22,2026-06-16,FedEx,FF0D9779-996,DELAYED,2026-05-25
ASN00001264,4500000303,00050,0002,S100039,9,,2026-05-29,UPS,74C9B9F4-17D,NOT_SHIPPED,2026-05-27
ASN00001265,4500000304,00010,0001,S100005,112,2026-05-21,2026-06-07,UPS,D8AA1B7E-0AC,IN_TRANSIT,2026-05-25
ASN00001266,4500000304,00020,0001,S100005,3,,2026-06-04,DHL,366FB659-26A,NOT_SHIPPED,2026-05-25
ASN00001267,4500000304,00020,0002,S100005,1,2026-05-28,2026-06-11,FedEx,BB507EB1-890,DELIVERED,2026-05-25
ASN00001268,4500000304,00020,0003,S100005,2,2026-05-22,2026-06-04,FedEx,1BBAEBDB-E4E,DELIVERED,2026-05-24
ASN00001269,4500000305,00010,0002,S100016,31,2026-05-19,2026-05-25,Maersk,97D9E8ED-85E,IN_TRANSIT,2026-05-26
ASN00001270,4500000305,00020,0001,S100016,6,2026-05-20,2026-06-03,FedEx,59C1C560-37C,DELIVERED,2026-05-27
ASN00001271,4500000305,00020,0003,S100016,8,,2026-06-07,Maersk,8DD88866-34C,NOT_SHIPPED,2026-05-27
ASN00001272,4500000306,00040,0001,S100006,32,2026-05-26,2026-05-29,UPS,F76D73A7-822,IN_TRANSIT,2026-05-26
ASN00001273,4500000307,00020,0001,S100024,27,,2026-05-27,UPS,BEF62BBC-783,PENDING_PICKUP,2026-05-26
ASN00001274,4500000307,00030,0001,S100024,211,2026-05-24,2026-06-13,UPS,FBC9E78D-533,DELIVERED,2026-05-25
ASN00001275,4500000307,00030,0002,S100024,144,2026-05-18,2026-05-24,UPS,92F774AD-B6A,IN_TRANSIT,2026-05-25
ASN00001276,4500000307,00030,0003,S100024,529,2026-05-21,2026-06-08,FedEx,2BFB241D-72D,IN_TRANSIT,2026-05-28
ASN00001277,4500000307,00040,0001,S100024,492,2026-05-21,2026-06-23,UPS,D2BAC06B-A6F,CUSTOMS_HOLD,2026-05-23
ASN00001278,4500000309,00020,0001,S100023,127,2026-05-22,2026-06-13,UPS,865F4476-4FF,CUSTOMS_HOLD,2026-05-26
ASN00001279,4500000312,00010,0001,S100031,382,2026-05-22,2026-06-22,Maersk,33499642-7BA,DELAYED,2026-05-25
ASN00001280,4500000312,00020,0003,S100031,1,,2026-06-02,Supplier Truck,5FB29509-E38,PENDING_PICKUP,2026-05-27
ASN00001281,4500000312,00030,0002,S100031,15,,2026-05-30,Maersk,40A98EEE-A81,PENDING_PICKUP,2026-05-25
ASN00001282,4500000312,00030,0003,S100031,94,2026-05-23,2026-06-01,FedEx,EEEC23B1-F3D,DELIVERED,2026-05-23
ASN00001283,4500000312,00040,0001,S100031,8,2026-05-23,2026-06-19,Supplier Truck,93299E78-9CF,DELAYED,2026-05-23
ASN00001284,4500000313,00010,0001,S100040,2,2026-05-24,2026-06-06,DHL,76300704-E46,CUSTOMS_HOLD,2026-05-28
ASN00001285,4500000313,00020,0002,S100040,29,2026-05-25,2026-05-30,DHL,DFABFB3B-C8B,IN_TRANSIT,2026-05-25
ASN00001286,4500000313,00030,0001,S100040,63,2026-05-20,2026-05-29,DHL,38969823-565,IN_TRANSIT,2026-05-28
ASN00001287,4500000313,00030,0002,S100040,6,2026-05-23,2026-06-08,UPS,7BBD7DAD-7DF,IN_TRANSIT,2026-05-24
ASN00001288,4500000313,00030,0003,S100040,66,2026-05-20,2026-05-30,DHL,B09DA5C7-502,IN_TRANSIT,2026-05-25
ASN00001289,4500000313,00040,0001,S100040,26,2026-05-27,2026-06-05,UPS,3DCBE2EE-168,IN_TRANSIT,2026-05-26
ASN00001290,4500000313,00040,0002,S100040,50,2026-05-22,2026-06-23,Local Carrier,81D0679B-44A,DELAYED,2026-05-28
ASN00001291,4500000313,00050,0001,S100040,28,2026-05-24,2026-06-17,Local Carrier,DB8C754A-644,DELIVERED,2026-05-23
ASN00001292,4500000314,00010,0002,S100008,15,2026-05-26,2026-05-31,Supplier Truck,15FC6E66-FCE,IN_TRANSIT,2026-05-23
ASN00001293,4500000315,00010,0001,S100041,43,,2026-06-12,Local Carrier,ECA3B3C9-9F0,NOT_SHIPPED,2026-05-23
ASN00001294,4500000315,00020,0001,S100041,57,,2026-06-09,Maersk,7B61703B-64F,NOT_SHIPPED,2026-05-26
ASN00001295,4500000315,00020,0002,S100041,61,2026-05-24,2026-06-07,Maersk,0B964E6B-62E,CUSTOMS_HOLD,2026-05-23
ASN00001296,4500000315,00020,0003,S100041,16,2026-05-18,2026-06-17,Maersk,A4A2689E-EAD,DELIVERED,2026-05-26
ASN00001297,4500000316,00010,0001,S100027,393,2026-05-26,2026-06-11,UPS,440E25B9-0EB,IN_TRANSIT,2026-05-26
ASN00001298,4500000316,00020,0002,S100027,36,2026-05-25,2026-06-05,FedEx,4DA0D5BA-B21,DELIVERED,2026-05-25
ASN00001299,4500000316,00030,0001,S100027,136,2026-05-27,2026-05-24,FedEx,54C143F6-566,IN_TRANSIT,2026-05-24
ASN00001300,4500000316,00030,0003,S100027,5,2026-05-26,2026-06-10,FedEx,38F17F69-30E,IN_TRANSIT,2026-05-24
ASN00001301,4500000316,00040,0001,S100027,42,,2026-06-17,FedEx,3A563336-C73,NOT_SHIPPED,2026-05-25
ASN00001302,4500000316,00050,0001,S100027,4,,2026-06-17,UPS,5F66AFA2-EE5,NOT_SHIPPED,2026-05-26
ASN00001303,4500000316,00050,0002,S100027,4,,2026-06-11,Supplier Truck,45D80C95-F5E,PENDING_PICKUP,2026-05-23
ASN00001304,4500000316,00060,0001,S100027,778,2026-05-26,2026-05-26,Maersk,79B8E94E-C0B,IN_TRANSIT,2026-05-26
ASN00001305,4500000317,00010,0002,S100037,113,,2026-05-29,Maersk,59219B52-945,NOT_SHIPPED,2026-05-23
ASN00001306,4500000318,00010,0001,S100022,238,2026-05-25,2026-05-24,Local Carrier,75D349E0-6BE,IN_TRANSIT,2026-05-23
ASN00001307,4500000318,00020,0002,S100022,12,2026-05-28,2026-06-03,Supplier Truck,EF2D5339-BF1,IN_TRANSIT,2026-05-24
ASN00001308,4500000319,00010,0001,S100043,37,2026-05-21,2026-06-02,Supplier Truck,E07F2723-FA9,CUSTOMS_HOLD,2026-05-23
ASN00001309,4500000319,00030,0001,S100043,41,2026-05-27,2026-05-26,Maersk,927A671C-2FA,IN_TRANSIT,2026-05-24
ASN00001310,4500000319,00030,0002,S100043,268,2026-05-21,2026-06-06,UPS,4AE450BB-AD4,DELIVERED,2026-05-27
ASN00001311,4500000320,00010,0001,S100011,33,2026-05-28,2026-05-30,Maersk,1A3F79A9-69A,IN_TRANSIT,2026-05-26
ASN00001312,4500000320,00010,0002,S100011,70,2026-05-28,2026-06-10,FedEx,F013B171-C0F,DELIVERED,2026-05-24
ASN00001313,4500000320,00010,0003,S100011,18,,2026-06-13,FedEx,8145E7CB-53B,PENDING_PICKUP,2026-05-23
ASN00001314,4500000320,00020,0002,S100011,681,2026-05-27,2026-06-10,FedEx,A8BAF567-17E,IN_TRANSIT,2026-05-24
ASN00001315,4500000320,00030,0001,S100011,12,2026-05-19,2026-06-08,Supplier Truck,31C33E5A-D66,IN_TRANSIT,2026-05-25
ASN00001316,4500000320,00030,0002,S100011,3,2026-05-18,2026-06-09,DHL,30D9CBB7-E61,IN_TRANSIT,2026-05-28
ASN00001317,4500000320,00030,0003,S100011,29,2026-05-20,2026-06-02,Local Carrier,9A5941EF-AD0,DELIVERED,2026-05-24
ASN00001318,4500000320,00040,0001,S100011,373,2026-05-19,2026-06-09,DHL,0E71BAEA-D55,IN_TRANSIT,2026-05-24
ASN00001319,4500000320,00050,0001,S100011,1,2026-05-21,2026-05-30,DHL,B0493059-D86,IN_TRANSIT,2026-05-23
ASN00001320,4500000321,00010,0001,S100003,2,,2026-06-05,Local Carrier,4E1B17BB-079,PENDING_PICKUP,2026-05-25
ASN00001321,4500000321,00010,0002,S100003,3,,2026-06-06,FedEx,E0BAEA6B-154,PENDING_PICKUP,2026-05-25
ASN00001322,4500000321,00020,0001,S100003,56,2026-05-22,2026-05-30,DHL,68D599C7-4DC,IN_TRANSIT,2026-05-25
ASN00001323,4500000321,00030,0002,S100003,16,,2026-06-14,DHL,CFC489EE-96F,PENDING_PICKUP,2026-05-28
ASN00001324,4500000321,00040,0002,S100003,4,2026-05-24,2026-05-31,UPS,F44698A7-681,IN_TRANSIT,2026-05-27
ASN00001325,4500000321,00050,0001,S100003,14,2026-05-24,2026-06-15,Local Carrier,58FE4E26-480,IN_TRANSIT,2026-05-27
ASN00001326,4500000321,00050,0002,S100003,27,,2026-06-16,UPS,80FE87D9-934,NOT_SHIPPED,2026-05-25
ASN00001327,4500000321,00050,0003,S100003,26,2026-05-22,2026-06-16,FedEx,6F54DA29-B89,DELAYED,2026-05-24
ASN00001328,4500000321,00070,0001,S100003,40,2026-05-22,2026-06-01,UPS,AEEBADBA-D58,DELIVERED,2026-05-27
ASN00001329,4500000322,00010,0001,S100010,315,2026-05-19,2026-05-27,FedEx,1C105B60-D71,DELIVERED,2026-05-24
ASN00001330,4500000322,00020,0001,S100010,9,2026-05-26,2026-05-27,FedEx,066D81A8-F72,DELIVERED,2026-05-23
ASN00001331,4500000322,00020,0002,S100010,17,2026-05-20,2026-06-10,FedEx,8EA3D9DC-F7F,CUSTOMS_HOLD,2026-05-24
ASN00001332,4500000322,00030,0001,S100010,97,2026-05-23,2026-06-13,Supplier Truck,6E27A16B-983,IN_TRANSIT,2026-05-26
ASN00001333,4500000322,00040,0001,S100010,81,2026-05-20,2026-05-25,UPS,02B01069-9C5,DELIVERED,2026-05-24
ASN00001334,4500000322,00050,0002,S100010,227,2026-05-28,2026-06-05,Supplier Truck,1DEF894D-AF4,IN_TRANSIT,2026-05-24
ASN00001335,4500000323,00030,0002,S100027,4,,2026-06-16,Local Carrier,866840F2-324,NOT_SHIPPED,2026-05-25
ASN00001336,4500000324,00010,0002,S100009,22,,2026-06-02,Supplier Truck,63302E1D-534,NOT_SHIPPED,2026-05-23
ASN00001337,4500000324,00020,0001,S100009,107,2026-05-21,2026-06-11,DHL,D742FB85-574,DELAYED,2026-05-27
ASN00001338,4500000324,00030,0001,S100009,1,2026-05-20,2026-06-07,DHL,3EB0B4CE-EB2,DELIVERED,2026-05-24
ASN00001339,4500000324,00030,0002,S100009,1,,2026-06-10,FedEx,CF40A470-FCD,CANCELLED,2026-05-24
ASN00001340,4500000324,00040,0001,S100009,7,,2026-06-16,Supplier Truck,599EE158-6A6,PENDING_PICKUP,2026-05-24
ASN00001341,4500000325,00010,0001,S100002,5,2026-05-19,2026-05-31,Maersk,F8CC89D1-C7E,IN_TRANSIT,2026-05-25
ASN00001342,4500000325,00010,0002,S100002,121,2026-05-21,2026-06-13,Supplier Truck,CB0B76EF-EB4,IN_TRANSIT,2026-05-27
ASN00001343,4500000325,00010,0003,S100002,1656,,2026-05-26,UPS,17212599-BE9,NOT_SHIPPED,2026-05-26
ASN00001344,4500000325,00020,0002,S100002,3,,2026-06-05,UPS,1140212D-021,PENDING_PICKUP,2026-05-23
ASN00001345,4500000325,00020,0003,S100002,7,2026-05-21,2026-06-11,Maersk,23E2B71A-86F,DELAYED,2026-05-27
ASN00001346,4500000325,00030,0001,S100002,4,,2026-06-04,DHL,1B0A0E5F-42E,PENDING_PICKUP,2026-05-25
ASN00001347,4500000325,00030,0002,S100002,3,,2026-05-31,DHL,8BAC38BB-D7B,PENDING_PICKUP,2026-05-25
ASN00001348,4500000325,00040,0003,S100002,756,2026-05-27,2026-05-26,Supplier Truck,5C72C451-C6E,IN_TRANSIT,2026-05-26
ASN00001349,4500000326,00010,0001,S100034,1,2026-05-22,2026-06-02,FedEx,9EDDBDBC-366,DELAYED,2026-05-25
ASN00001350,4500000326,00010,0002,S100034,39,2026-05-23,2026-06-25,UPS,F7C4CF95-A36,DELAYED,2026-05-24
ASN00001351,4500000327,00010,0001,S100020,3,,2026-06-09,Local Carrier,47A73737-0CB,CANCELLED,2026-05-23
ASN00001352,4500000327,00020,0002,S100020,29,2026-05-28,2026-06-08,Supplier Truck,C731D681-8F2,CUSTOMS_HOLD,2026-05-28
ASN00001353,4500000328,00010,0001,S100024,1,2026-05-21,2026-05-29,DHL,4382739A-EE1,IN_TRANSIT,2026-05-27
ASN00001354,4500000328,00020,0001,S100024,2,,2026-06-09,UPS,BC884289-83B,NOT_SHIPPED,2026-05-23
ASN00001355,4500000328,00020,0002,S100024,13,2026-05-28,2026-06-17,UPS,913D7873-7AC,IN_TRANSIT,2026-05-23
ASN00001356,4500000328,00030,0002,S100024,1,2026-05-24,2026-06-05,Local Carrier,B813B086-C2B,DELAYED,2026-05-27
ASN00001357,4500000328,00030,0003,S100024,3,2026-05-27,2026-06-06,FedEx,0F538184-87E,IN_TRANSIT,2026-05-23
ASN00001358,4500000329,00030,0001,S100005,55,,2026-06-08,FedEx,D56E9E91-829,NOT_SHIPPED,2026-05-25
ASN00001359,4500000329,00030,0002,S100005,48,2026-05-26,2026-05-24,UPS,E135C4B5-65B,IN_TRANSIT,2026-05-23
ASN00001360,4500000329,00030,0003,S100005,297,,2026-06-10,UPS,74DF46CD-128,NOT_SHIPPED,2026-05-28
ASN00001361,4500000329,00040,0001,S100005,21,2026-05-27,2026-06-23,Local Carrier,F7A38C3F-847,DELAYED,2026-05-23
ASN00001362,4500000330,00020,0001,S100048,1,2026-05-21,2026-06-10,Maersk,28B1CA21-683,CUSTOMS_HOLD,2026-05-26
ASN00001363,4500000330,00020,0003,S100048,239,2026-05-25,2026-06-19,Local Carrier,3CDF538F-193,CUSTOMS_HOLD,2026-05-26
